N,E [H]
1,-15.385063331480339
2,-15.385283984063085
3,-15.38984488357355
4,-15.390056234348597
5,-15.39145605520339
6,-15.392536433772738
7,-15.394800676323369
8,-15.394997803419994
9,-15.395076871899787
10,-15.396075055635643
11,-15.396768280082563
12,-15.396888534391167
13,-15.397168468269356
14,-15.397176924242082
15,-15.397724422306238
16,-15.397843180270407
17,-15.398958796690014
18,-15.399752047159932
19,-15.400264697034906
20,-15.401598288711003
21,-15.40182591788959
22,-15.401912472818436
23,-15.402325534084726
24,-15.402590336786453
25,-15.402591249775801
26,-15.402923179121958
27,-15.402923206700038
28,-15.402979228569222
29,-15.403581781882997
30,-15.403648902634355
31,-15.403752890966427
32,-15.403941591836503
33,-15.404161291613104
34,-15.404320924468392
35,-15.404353318018533
36,-15.404380448888649
37,-15.404667868968863
38,-15.404866211979005
39,-15.404993884843092
40,-15.405105503664572
41,-15.405336102170441
42,-15.405363929664803
43,-15.405632560683308
44,-15.405646925664442
45,-15.405771133724507
46,-15.40579141536831
47,-15.405807133098369
48,-15.405855272472586
49,-15.405992150622712
50,-15.406165582552108
51,-15.406218512948591
52,-15.406285388988485
53,-15.406303879327881
54,-15.40635641738386
55,-15.406397677159337
56,-15.406409782691924
57,-15.406432648000571
58,-15.406456397352285
59,-15.406551587244815
60,-15.406569624591187
61,-15.40675851751633
62,-15.406758605542036
63,-15.406840176972912
64,-15.4068675764402
65,-15.406899971538078
66,-15.406909970813443
67,-15.40691376869768
68,-15.406925853470383
69,-15.406944733667164
70,-15.40710401589386
71,-15.407139268122075
72,-15.40722330140333
73,-15.40724170348007
74,-15.407243145721793
75,-15.407251152119398
76,-15.407318026304962
77,-15.407338457945393
78,-15.407338871336462
79,-15.407343563245696
80,-15.407353750062802
81,-15.407360211432282
82,-15.407361360194725
83,-15.407364239179621
84,-15.407369079139274
85,-15.40740908479344
86,-15.407418200841867
87,-15.4074891602922
88,-15.407512000547314
89,-15.407523742854059
90,-15.40753391775624
91,-15.407535073445144
92,-15.407540856299624
93,-15.407540929341845
94,-15.40754255064197
95,-15.407551014964504
96,-15.40756840500687
97,-15.407570038947533
98,-15.407575892126506
99,-15.407586567180275
100,-15.40758698089025
101,-15.40759720940761
