N,E [H]
1,-195.73523891094098
2,-195.74087548900405
3,-195.74347917530915
4,-195.74389030489522
5,-195.7459728278991
6,-195.74653660285546
7,-195.9669674319682
8,-195.96724252258264
9,-195.96783452858963
10,-195.96819703744555
11,-195.9684388581901
12,-195.96849381425807
13,-195.9707903219268
14,-195.97140461438394
15,-195.9714072129969
16,-195.9726775728191
17,-195.97647072971023
18,-195.97802642924944
19,-195.97849575112733
20,-195.9796042344325
21,-195.9800442752968
22,-195.98048167457026
23,-195.98068513030069
24,-195.98190867849954
25,-195.9836751834001
26,-195.9837525775019
27,-195.98375333939646
28,-195.98399518961023
29,-195.98426958845863
30,-195.98429883360012
31,-195.98433247164792
32,-195.98440902901032
33,-195.98441636090698
34,-195.98443654435548
35,-195.9844470256109
36,-195.98445389451814
37,-195.98447531809677
38,-195.98451724986026
39,-195.98453207930424
40,-195.9845724877934
41,-195.98458956273552
42,-195.98465620703135
43,-195.98466914726123
44,-195.98469369156265
45,-195.9847035407009
46,-195.98474332111297
47,-195.98474874001116
48,-195.98478935301534
49,-195.98479667684427
50,-195.98479863890253
51,-195.98480349683902
