N,E [H]
1,-15.539827076633653
2,-15.542863900187264
3,-15.544550493542491
4,-15.546854159973636
5,-15.550481157544066
6,-15.552142836227524
7,-15.5524625428626
8,-15.553920328308898
9,-15.555284970116912
10,-15.556665853037234
11,-15.556672929618262
12,-15.557762424974998
13,-15.559104423366854
14,-15.560009632946153
15,-15.560281413682567
16,-15.561009072453139
17,-15.561821705337568
18,-15.562044181862529
19,-15.562944967718629
20,-15.563508322106745
21,-15.563775191046304
22,-15.564278884112621
23,-15.564586745631159
24,-15.565159075135206
25,-15.565462592760237
26,-15.56547494976933
27,-15.566123702212442
28,-15.566336792867872
29,-15.566585878947642
30,-15.566834966301206
31,-15.566921410037242
32,-15.567445135959316
33,-15.567864055553347
34,-15.56797861756939
35,-15.568196755466904
36,-15.568318254787522
37,-15.568354662979981
38,-15.568538023307324
39,-15.568577612104818
40,-15.569171332176426
41,-15.569366616957758
42,-15.569432049050814
43,-15.569566347157117
44,-15.569685701152862
45,-15.56980173588731
46,-15.570014992084854
47,-15.570144117265242
48,-15.570180523116077
49,-15.570268712438063
50,-15.570313752806532
51,-15.570477078806398
52,-15.570704438092697
53,-15.570815506028348
54,-15.571069266103077
55,-15.571176050427853
56,-15.571403860158252
57,-15.571452335835033
58,-15.57148162630928
59,-15.571515748808796
60,-15.571583263852537
61,-15.571616366321114
62,-15.571624185000244
63,-15.571732744206448
64,-15.571792946671039
65,-15.571915720934246
66,-15.57197432499147
67,-15.572018723594132
68,-15.572066724350908
69,-15.572148789488054
70,-15.572266207503226
71,-15.572338963903
72,-15.572461810001522
73,-15.572488391465127
74,-15.572524349268878
75,-15.572609270813793
76,-15.572659407696147
77,-15.572757986951284
78,-15.57277052398851
79,-15.572825262160064
80,-15.572863081445334
81,-15.572885151596727
82,-15.57293442867417
83,-15.572938129550806
84,-15.572942533039035
85,-15.57294693575749
86,-15.573002135846467
87,-15.573041646849655
88,-15.573095189769822
89,-15.573128034607135
90,-15.573199705154972
91,-15.573203471500044
92,-15.573219720483442
93,-15.573228907344163
94,-15.57328631073589
95,-15.573321087747892
96,-15.573322662010149
97,-15.573346322408343
98,-15.573357151189613
99,-15.57336983010991
100,-15.57338765391264
101,-15.573391820291896
