N,E [H]
1,-106.75397361881477
2,-106.89339823305794
3,-106.89342811074181
4,-106.89343653740177
5,-106.89604536309692
6,-106.89782991035533
7,-106.89798350722009
8,-106.89928941384669
9,-106.903144333441
10,-106.9032291991425
11,-106.90380445662822
12,-106.91072959078049
13,-106.9119012319283
14,-106.91266141791361
15,-106.91266165398896
16,-106.91268709674443
17,-106.9332990371581
18,-106.93471171599458
19,-106.93859028608867
20,-106.93871995421937
21,-106.93929292938772
22,-106.93937911626419
23,-106.94035529270744
24,-106.94084617780302
25,-106.94310937370196
26,-106.94379531287045
27,-106.94556178906143
28,-106.94556298334858
29,-106.94556862293831
30,-106.94556863190698
31,-106.94556873326378
32,-106.94561762872283
33,-106.9473455307554
34,-106.94740775195449
35,-106.94741547475553
36,-106.94741940242292
37,-106.9474241307407
38,-106.94743579994582
39,-106.95550267889752
40,-106.95554016605398
41,-106.9601121511629
42,-106.9607376054353
43,-106.96128100488265
44,-106.96225899751109
45,-106.96571715535977
46,-106.96816673576852
47,-106.96817931155593
48,-106.96855471957493
49,-106.96941352114443
50,-106.9694289588696
51,-106.96965003787751
52,-106.96980651934977
53,-106.97087052534066
54,-106.97115060403328
55,-106.97352373368007
56,-106.97536327481801
57,-106.98032443491888
58,-106.98033054250268
59,-106.98402616988031
60,-106.98438394597856
61,-106.98492422978337
62,-106.984924639145
63,-106.98765695886935
64,-106.98780660891542
65,-106.9907543929341
66,-107.00735778487054
67,-107.00768081559707
68,-107.0139239438985
69,-107.01414525395532
70,-107.01834655393552
71,-107.01844973222991
72,-107.01850579556852
73,-107.01889707962808
74,-107.01895760825097
75,-107.01898109332105
76,-107.01925948425412
77,-107.03153251975456
78,-107.0315713035902
79,-107.03164706511743
80,-107.03203922670279
81,-107.03229087863397
82,-107.0335575625301
83,-107.03355811385953
84,-107.0345554199282
85,-107.03676944634364
86,-107.03684911295522
87,-107.03697772983793
88,-107.03697841283177
89,-107.03698430960893
90,-107.03701184189684
91,-107.03732334791134
92,-107.03734352460559
93,-107.03734862125671
94,-107.03771313830389
95,-107.03932918150055
96,-107.04020639074663
97,-107.04020730037386
98,-107.0402777341585
99,-107.04032862027424
100,-107.04049975856618
101,-107.04070288757907
