N,E [H]
1,-107.10636643186126
2,-107.10865399910622
3,-107.10898835369173
4,-107.10912474114993
5,-107.1171329132715
6,-107.11736065482444
7,-107.11976052076783
8,-107.12304067009185
9,-107.12571128384408
10,-107.12762895833912
11,-107.12778157948867
12,-107.12790731763421
13,-107.12808603652836
14,-107.12809167068147
15,-107.12835004854676
16,-107.12841051530158
17,-107.12861672790451
18,-107.12876227051669
19,-107.12910678857723
20,-107.12922559740335
21,-107.12940319807632
22,-107.13034933607021
23,-107.13041371496769
24,-107.13050239072935
25,-107.1305195463182
26,-107.13077194017822
27,-107.13098303361112
28,-107.13153274676199
29,-107.13801193274921
30,-107.13814487593999
31,-107.13841752059737
32,-107.13875306543399
33,-107.1394449208364
34,-107.14011127103363
35,-107.1401834936654
36,-107.14029893066714
37,-107.14128299936236
38,-107.14133651295668
39,-107.14188396746519
40,-107.1422384996798
41,-107.14266876158635
42,-107.14267472353141
43,-107.14301256601249
44,-107.14322819979495
45,-107.1435219223947
46,-107.14359127644094
47,-107.14360148330543
48,-107.14387945804135
49,-107.1440082567494
50,-107.14403125242714
51,-107.14406184573137
52,-107.14423883164315
53,-107.14473571433747
54,-107.1447365161002
55,-107.14477334848796
56,-107.1450721463882
57,-107.14572472772917
58,-107.14573819670916
59,-107.14603135968773
60,-107.14655873930273
61,-107.1465630465664
62,-107.14667712204832
63,-107.14725476655659
64,-107.14737091961352
65,-107.14745027799111
66,-107.14753168697924
67,-107.1475322382894
68,-107.14763370753651
69,-107.1476399025111
70,-107.14764105853051
71,-107.14767441579419
72,-107.14767823888549
73,-107.14794536707736
74,-107.14867185296369
75,-107.14872880500803
76,-107.14950161634273
77,-107.14988456201833
78,-107.15073693326099
79,-107.15086691243567
80,-107.1511344401325
81,-107.15122788241209
82,-107.1519593209693
83,-107.15208933758393
84,-107.15217818278357
85,-107.15220066754945
86,-107.15220584372557
87,-107.15305278707771
88,-107.15307965403385
89,-107.15315430145723
90,-107.15398062974737
91,-107.1554557740163
92,-107.15548422384283
93,-107.15562888487374
94,-107.15612355961285
95,-107.15626401087893
96,-107.15638524927934
97,-107.15639301206006
98,-107.15641424870522
99,-107.15657751654072
100,-107.15660825172948
101,-107.15667023866516
