9.932349090883859644e-01,-2.420953912778958939e-01,2.566798504837334407e-17,1.043215371600737934e-01,-8.589215186846832658e-30,-1.283261831544175724e-01,1.647706414249753797e-15,4.866277917746651693e-02,9.009869301568066424e-01,-1.198948967643930508e-15,-4.141490646864929293e-01,3.387768675751741646e-29,2.623999082044107034e+00,-3.444974026380722606e-14,1.266730641747055089e-02,3.952644373816653900e-01,-4.358474386765554128e-17,9.148804844877668208e-01,-7.523154864567237630e-29,8.633901243482201560e-01,-1.150467438792241730e-14,1.243395209449750511e-16,1.430183974771080428e-16,7.251741685170343121e-01,7.002044674504953324e-17,4.283626212184432902e-16,2.179608426546530151e-14,1.626931444698114015e+00,-8.169300191841783566e-33,-1.852384159894666061e-31,-8.951173136040312774e-16,8.173784554218180111e-29,1.000000000000000000e+00,-1.343966475645561833e-30,-1.110223024625154322e-16,-1.604089778883598105e-02,2.349452124845748807e-02,-3.735756456105159273e-01,-3.479508869571577585e-03,-3.750364218556263941e-16,-1.598060578087762806e+00,2.091046219586677246e+00,-1.604089778883635228e-02,2.349452124845612111e-02,3.735756456105177037e-01,-3.479508869572109277e-03,3.750364218556274295e-16,-1.598060578087817207e+00,-2.091046219586635502e+00
9.931751221365801019e-01,-2.414202175093754232e-01,2.767129849082199473e-18,9.899534009895330500e-02,3.246408622434722252e-30,-1.429819811584965850e-01,4.408174647524232970e-16,4.614868721468887158e-02,8.578297824915587233e-01,-8.769580034127983687e-16,-4.190572630369168161e-01,-1.322483995289860701e-29,2.430594862393392841e+00,-7.299971517656319391e-15,1.110909102608966664e-02,3.478182665306214782e-01,-5.718881404108136635e-16,9.159542599718630829e-01,3.130960852209347310e-29,8.009181393869847509e-01,-2.206960744549726612e-15,5.103456947608138900e-18,-4.246297845990516814e-16,7.200466513408354530e-01,-2.591099182524909651e-16,3.097671594938967422e-17,5.390216911061553570e-15,1.580525199513271195e+00,-2.446223477699267204e-33,-2.561355353073706095e-31,5.056718932472392680e-16,-3.380393289341843235e-29,9.999999999999998890e-01,-8.447852518902792901e-31,-1.110223024625156540e-16,-1.489254140013223336e-02,5.883615736940621399e-02,-3.589345811808723474e-01,1.826106708173426754e-02,4.619391092508929815e-16,-1.502846673863190485e+00,1.906805316044373644e+00,-1.489254140013224550e-02,5.883615736940672053e-02,3.589345811808737352e-01,1.826106708173516960e-02,-4.619391092508925871e-16,-1.502846673863202476e+00,-1.906805316044364540e+00
9.931587770582184227e-01,-2.402077539404254003e-01,7.975463178607969094e-17,9.435572392302411793e-02,1.587453724634708856e-29,-1.538670392688374355e-01,1.206418370056122213e-15,4.375770799629179197e-02,8.251366784124728460e-01,6.303272584340520661e-16,-4.222077740957363989e-01,-7.132790825758658180e-29,2.247657474014463030e+00,-1.645169431206370561e-14,9.746083856429842845e-03,3.059566307277073460e-01,4.605878713137320179e-16,9.166301772448958163e-01,1.576244131737821553e-28,7.437961676202496930e-01,-5.379549886596437180e-15,-2.913026410238196938e-18,-1.367066604049191636e-16,7.116737061988138713e-01,-1.542750089493039581e-17,1.315595782241346846e-16,-1.139741666499844548e-14,-1.532131193805309044e+00,-2.755961900372208591e-32,-1.711675035436094855e-30,-1.353084311261904850e-16,-1.723344795924616813e-28,1.000000000000000000e+00,-2.157131750663824178e-30,-1.110223024625157526e-16,-1.380508422521144890e-02,8.799002210001904967e-02,-3.519818746312669000e-01,3.886952241151439558e-02,-3.199527259444357067e-17,-1.412549041190586330e+00,-1.748752528989020005e+00,-1.380508422521144023e-02,8.799002210002068725e-02,3.519818746312652902e-01,3.886952241151387516e-02,3.199527259445726480e-17,-1.412549041190561461e+00,1.748752528989040211e+00
9.931762284213865311e-01,-2.387670863270387467e-01,1.537006131918760539e-17,9.031601325206645159e-02,2.869506201100556093e-29,-1.615427822433978533e-01,1.644168932617835947e-15,4.152979446424393678e-02,8.020203702188803963e-01,-2.095883592606281054e-16,-4.230601935118893930e-01,-1.357553474306017480e-28,2.078053065336161520e+00,-1.983883103564365407e-14,8.563898545052380309e-03,2.695010434315748271e-01,9.067063739490305506e-18,9.171868116827103234e-01,2.940071924534030982e-28,6.926049448415677601e-01,-5.893235802576389204e-15,4.609941633270131153e-17,-1.892266937941401932e-16,7.006260208899833808e-01,6.868150586631734211e-16,-2.694459822313899565e-16,-1.361421709687555655e-14,-1.483501548200543585e+00,2.701344629747758318e-33,-8.535894232872487716e-31,5.637851296924614182e-16,-3.165070868702316364e-28,1.000000000000000222e+00,6.236687689793337357e-30,2.220446049250315053e-16,-1.279520019350310379e-02,1.112954190479069211e-01,-3.507231205707451727e-01,5.780542388397057196e-02,5.433756601913580043e-17,-1.328933495662279585e+00,-1.611982379053925829e+00,-1.279520019350321829e-02,1.112954190479071848e-01,3.507231205707455057e-01,5.780542388396878173e-02,-5.433756601909669018e-17,-1.328933495662249831e+00,1.611982379053950698e+00
9.932189005493650136e-01,-2.373107336454464700e-01,2.663955337407534930e-17,8.678841357118052824e-02,-8.079155890028653883e-30,-1.666038818992099380e-01,1.847993545054429658e-16,3.947919714203801389e-02,7.869723519992104510e-01,-3.027795572646093710e-16,-4.216931366047203533e-01,3.939029103059931859e-29,1.922870128942037349e+00,-2.109824465832784700e-15,7.542993034816935366e-03,2.379314706930367729e-01,3.443904064890283913e-16,9.177121433809072304e-01,-8.731121587096454203e-29,6.474708419827062134e-01,-9.060440256147010180e-16,2.668233991922477007e-18,-1.694859179429707053e-16,6.876692287365648859e-01,-3.457920692243174267e-16,7.139927089534117259e-17,-1.425694982857495186e-15,-1.435864565132805915e+00,7.449830100439241232e-33,5.768661680386867836e-31,1.144917494144695887e-16,9.433665870164325734e-29,9.999999999999998890e-01,-1.156234034165098800e-31,-1.110223024625157280e-16,-1.186726465491482613e-02,1.295180595268423107e-01,-3.534719126221064767e-01,7.497307966036688420e-02,2.630921194846766278e-16,-1.252776165356072724e+00,-1.492844739728452330e+00,-1.186726465491482960e-02,1.295180595268425605e-01,3.534719126221068652e-01,7.497307966036696747e-02,-2.630921194846908766e-16,-1.252776165356069393e+00,1.492844739728454995e+00
9.932795945393178005e-01,-2.359709083869376833e-01,1.656147678244486765e-16,8.369870045560717786e-02,5.552585174331601043e-29,-1.695940124182330755e-01,2.268551296209041273e-15,3.760612664195531890e-02,7.784118161094754074e-01,-1.452210451921966808e-15,-4.184599675169124455e-01,-2.817659768589674486e-28,1.782017727822197362e+00,-2.324386703712999634e-14,6.663096087854499146e-03,2.106328288134695637e-01,7.151325199588401828e-16,9.182008312271033867e-01,6.079495488111450643e-28,6.082082739728877918e-01,-7.127261030062886004e-15,7.687716947345459456e-18,2.391759688489211454e-16,6.735905974235670834e-01,-1.657590736260366664e-15,4.597633498737445759e-18,1.821091811876519370e-14,1.390000806747022644e+00,5.032071879683248504e-33,-1.622911031183781674e-30,-4.007211229506416499e-16,-6.573801996883274220e-28,1.000000000000000000e+00,1.270166222589834256e-29,4.440892098500628134e-16,-1.101923870385967605e-02,1.435147511608907966e-01,-3.588807677254601258e-01,9.050183163164217393e-02,-3.059745076239876321e-16,-1.184187516752423841e+00,1.388484792762280540e+00,-1.101923870385968993e-02,1.435147511608901028e-01,3.588807677254617912e-01,9.050183163164360334e-02,3.059745076241164137e-16,-1.184187516752458924e+00,-1.388484792762250120e+00
9.933525381619157102e-01,-2.348220641595978875e-01,-1.250299726945353301e-16,8.098911270839866117e-02,5.931108524823303292e-30,-1.709689951623445947e-01,-2.598743403556322104e-15,3.590328146987653568e-02,7.749209846191748019e-01,1.190100647889119282e-15,-4.138061143343435555e-01,-2.950319494879618135e-29,1.654702138613099116e+00,2.517009279467950300e-14,5.905176997657116469e-03,1.870077977785150058e-01,2.782854563702246320e-16,9.186054912365114733e-01,7.036202625074714244e-29,5.744571088092558231e-01,7.801448879015176573e-15,-3.103551190356957337e-17,1.816752690544859026e-16,6.591011917281521804e-01,1.702279088316956275e-15,4.748408013804327218e-16,-2.082536812238054768e-14,1.346355941144113721e+00,2.017336275935841828e-33,2.071521201102192614e-31,-1.113692471577109760e-15,-7.209519049623883217e-29,1.000000000000000000e+00,1.809178477143153253e-32,1.110223024625157526e-16,-1.024589709518499564e-02,1.540817716836206941e-01,-3.659190194799754048e-01,1.046256104552579919e-01,-5.279206318778704598e-16,-1.122870987660892217e+00,1.296610380214246128e+00,-1.024589709518491411e-02,1.540817716836205553e-01,3.659190194799737395e-01,1.046256104552552302e-01,5.279206318778837719e-16,-1.122870987660853359e+00,-1.296610380214280100e+00
9.934332777029915018e-01,-2.339013263058067338e-01,2.038348191010812847e-16,7.861531547713340728e-02,-8.385533708279052954e-30,-1.710888666844137262e-01,1.116492683641761810e-15,3.435961872953064572e-02,7.753236848603717313e-01,-1.445339845450171524e-15,-4.081695115318090261e-01,4.390421737198728077e-29,1.539762380610777637e+00,-9.652658554759918478e-15,5.252202350131768283e-03,1.665204378460541368e-01,1.303791939990975112e-15,9.188645340522232363e-01,-9.875705904759387086e-29,5.457814602687577343e-01,-3.289962214451839405e-15,6.209926705143222693e-18,3.594191241075952245e-16,6.447868855209468730e-01,-1.415758917683009766e-15,-1.856455413821003875e-16,8.311367081222483282e-15,1.305149179541912785e+00,8.411168623981613615e-33,2.849488774646834562e-31,4.163336342344337520e-16,1.067811394171054084e-28,9.999999999999998890e-01,-1.188418732011719591e-30,-1.110223024625156417e-16,-9.540663359482823291e-03,1.618967632124513611e-01,-3.738310690154968419e-01,1.176145096906331261e-01,1.678749937359192692e-16,-1.068306103680893182e+00,1.215358370574867841e+00,-9.540663359482835434e-03,1.618967632124505562e-01,3.738310690154983962e-01,1.176145096906324877e-01,-1.678749937359453263e-16,-1.068306103680907615e+00,-1.215358370574854963e+00
9.935184844830736717e-01,-2.332238155886134645e-01,1.703368308999281837e-16,7.654153285009748786e-02,7.100011622979175670e-30,-1.702255757817541792e-01,2.615757937514273161e-16,3.296257708794800984e-02,7.786883309702787859e-01,-1.180954091253860334e-15,-4.019299485189826160e-01,-3.742900957557837330e-29,1.435889696728213982e+00,-2.093392818529220678e-15,4.689309608855131255e-03,1.487060560353427041e-01,-4.841197408326937279e-17,9.189162119774988424e-01,8.548852492167379950e-29,5.217315890836269343e-01,-6.709999930664062307e-16,1.427405485858293834e-17,4.063896019612137756e-16,6.310910100584401494e-01,-1.679500221534050309e-16,-2.960993498840834849e-16,2.248093561918039128e-15,1.266458559414688434e+00,-1.782436509850215828e-33,-8.858289691927705785e-32,3.885780586188056766e-16,-9.398982995448037678e-29,1.000000000000000000e+00,2.764146901404513312e-31,2.907434504992516487e-31,-8.896675143686414919e-03,1.675071438208021180e-01,-3.820893567949139591e-01,1.297370483780654893e-01,-2.312676520164970256e-17,-1.019869329554160542e+00,1.143203713892405382e+00,-8.896675143686449613e-03,1.675071438208016739e-01,3.820893567949153469e-01,1.297370483780654338e-01,2.312676520167416957e-17,-1.019869329554163428e+00,-1.143203713892402718e+00
9.936057338641719472e-01,-2.327926678988442299e-01,2.067571119961220569e-17,7.473628600215520557e-02,6.161318408347842253e-30,-1.685775646426398156e-01,-4.114966215245496254e-16,3.169935499390025280e-02,7.842978106490043899e-01,-4.644594962915344632e-16,-3.953895102046245391e-01,-3.298608851914571873e-29,1.341762565801558837e+00,3.665989513791797525e-15,4.203704734737889401e-03,1.331666623290051754e-01,-6.713443621044723231e-16,9.187039897514649445e-01,7.438502217082820309e-29,5.018793766424199942e-01,1.307137024245824835e-15,1.231502065156837046e-17,4.346357311161252535e-16,6.183179027120041527e-01,1.285184360963881248e-16,1.527456826553682068e-16,-3.175753698933503155e-15,1.230279607455165625e+00,4.504443347009094422e-33,2.307422745281911087e-32,2.775557561562878101e-17,-7.930092980170513320e-29,1.000000000000000222e+00,1.780344906209980350e-30,-3.330669073875470114e-16,-8.307373127470240801e-03,1.713402192406461855e-01,-3.903476448615072480e-01,1.412418317195764106e-01,8.378269438638904191e-17,-9.769092857506105343e-01,1.078889751598190561e+00,-8.307373127470273760e-03,1.713402192406448254e-01,3.903476448615084138e-01,1.412418317195761608e-01,-8.378269438636468582e-17,-9.769092857506039840e-01,-1.078889751598196556e+00
