N,E [H]
1,-14.634002746588312
2,-14.644152054994773
3,-14.652447431528037
4,-14.654295015195633
5,-14.656053118435299
6,-14.65716009015932
7,-14.657823201423248
8,-14.658721891330336
9,-14.659587705935248
10,-14.660066124221451
11,-14.660845021271241
12,-14.661135918168112
13,-14.661850633847783
14,-14.66202229914267
15,-14.662234545701883
16,-14.662388414025289
17,-14.662774903586222
18,-14.663021983420014
19,-14.663193338391867
20,-14.663282621119532
21,-14.663403239273073
22,-14.663433335749101
23,-14.663435025188575
24,-14.663491672395995
25,-14.663510107189616
26,-14.66360704435131
27,-14.663634833445363
28,-14.663643033377427
29,-14.663647423124255
30,-14.66366848788034
31,-14.663684903996778
32,-14.663685243442318
33,-14.663688900228143
34,-14.663706064753532
35,-14.663716314412044
36,-14.663731321755607
37,-14.663737722080972
38,-14.663740571004244
39,-14.663748395732613
40,-14.66376278259468
41,-14.663773052614113
42,-14.663784716362377
43,-14.663789914341203
44,-14.663793448280753
45,-14.663801916063038
46,-14.663809883970442
47,-14.663811702246509
48,-14.663817373288126
49,-14.66382469060368
50,-14.663827106659571
51,-14.663838417135159
