N,E [H]
1,-14.61512320152557
2,-14.633088360668001
3,-14.637171768470546
4,-14.641568297346915
5,-14.642728154420524
6,-14.644006056074673
7,-14.644794830839079
8,-14.645401091272223
9,-14.645402013268253
10,-14.646423022346143
11,-14.64691261023048
12,-14.647056208448303
13,-14.647501051190122
14,-14.647736494129266
15,-14.648120786700833
16,-14.648141386664491
17,-14.648304937922763
18,-14.648521538136684
19,-14.648637500427556
20,-14.648721233916778
21,-14.64882701020698
22,-14.648886321497079
23,-14.648934623511794
24,-14.648954442291354
25,-14.64897691587437
26,-14.648993063920633
27,-14.649024024121202
28,-14.649057909307732
29,-14.649116141306823
30,-14.64912011206248
31,-14.649161460085118
32,-14.649185672930345
33,-14.649217513715625
34,-14.649225207922521
35,-14.649228157293368
36,-14.649247734965888
37,-14.649251796192287
38,-14.649258363417834
39,-14.649277137608134
40,-14.649283081832758
41,-14.649296354827161
42,-14.649300389713675
43,-14.649308199103492
44,-14.649316649543845
45,-14.649327341555788
46,-14.649340775937512
47,-14.649347821283719
48,-14.649350100689956
49,-14.649354424854698
50,-14.649363206009667
51,-14.64936892140153
