N,E [H]
1,-14.586738602499395
2,-14.590934064269286
3,-14.616459476207051
4,-14.618955498546313
5,-14.620089246103968
6,-14.620409516806369
7,-14.622842856113031
8,-14.624317431866508
9,-14.624465589034083
10,-14.625394363449471
11,-14.625407076195179
12,-14.628087630502524
13,-14.628589475185137
14,-14.631021303024266
15,-14.632773875231829
16,-14.632971297455603
17,-14.633696987153053
18,-14.634278290227233
19,-14.634278307030717
20,-14.634421787871133
21,-14.634968655653335
22,-14.634976807937928
23,-14.635012685609455
24,-14.635033433665457
25,-14.63520333960627
26,-14.635284468015708
27,-14.635347196980572
28,-14.63548554591961
29,-14.635571356670589
30,-14.63560791365235
31,-14.635733885166902
32,-14.635796415702893
33,-14.636570510810571
34,-14.63658744657155
35,-14.636701371028625
36,-14.636709260866041
37,-14.636762713558978
38,-14.636763508604428
39,-14.636808689181207
40,-14.636830700304062
41,-14.636840905641751
42,-14.63684213308787
43,-14.636864001571661
44,-14.63687871071245
45,-14.637004643271599
46,-14.637005670171554
47,-14.637119697783378
48,-14.637137263478014
49,-14.637145156960583
50,-14.637230158323785
51,-14.63723613239306
