N,E [H]
1,-143.0489601374877
2,-143.04902711601596
3,-143.05078412854962
4,-143.0508059546939
5,-143.05131518467616
6,-143.05157394141096
7,-143.0516014891349
8,-143.05163225123968
9,-143.05169891653128
10,-143.0520561680736
11,-143.052925963434
12,-143.05298613511852
13,-143.05299691697346
14,-143.05377032615314
15,-143.0547250594301
16,-143.05513666860872
17,-143.05513795815307
18,-143.0551432947648
19,-143.05515117406983
20,-143.05550460669033
21,-143.05551524783624
22,-143.05561656627665
23,-143.0556319843503
24,-143.05566275664614
25,-143.05584669140558
26,-143.05608804217528
27,-143.05609385933053
28,-143.05639844750297
29,-143.05711541318573
30,-143.05712501764856
31,-143.0571588561128
32,-143.05728811550406
33,-143.05747989702445
34,-143.05748945847913
35,-143.0577339150113
36,-143.05775362259283
37,-143.05780628675078
38,-143.05786048580947
39,-143.0578702894353
40,-143.0578723497194
41,-143.05803031619087
42,-143.05808423454403
43,-143.05810687214927
44,-143.05815573161144
45,-143.05846624221684
46,-143.05847011257202
47,-143.05863165178502
48,-143.05871531291584
49,-143.05887377852966
50,-143.05893802112672
51,-143.06216800570365
52,-143.06219019466002
53,-143.06231115126457
54,-143.0623115577691
55,-143.06257507135825
56,-143.06296182953278
57,-143.06305913310308
58,-143.0631103469984
59,-143.06319042049938
60,-143.06346533076686
61,-143.06347311272168
62,-143.06352421876167
63,-143.06356272303373
64,-143.06358299041304
65,-143.06390265447385
66,-143.06396589394566
67,-143.07264884304664
68,-143.07281538706732
69,-143.07304529630863
70,-143.07309433273076
71,-143.07322513954497
72,-143.07326809693163
73,-143.07336358386928
74,-143.0734425373093
75,-143.07378297226506
76,-143.0738788243927
77,-143.07409245215433
78,-143.07410516278946
79,-143.08693647963497
80,-143.0871600484294
81,-143.08717030674924
82,-143.08735885199022
83,-143.08748320394224
84,-143.0875576723049
85,-143.0876493870071
86,-143.08779205484322
87,-143.08781321521138
88,-143.08783256487186
89,-143.08789320243588
90,-143.0878995452117
91,-143.0879548041618
92,-143.0880133429435
93,-143.08829823985712
94,-143.08831776432635
95,-143.08834298233927
96,-143.08837706026858
97,-143.08848190006057
98,-143.08855814523696
99,-143.08861743845145
100,-143.08870217666546
101,-143.08871225092622
