N,E [H]
1,-15.532112852426646
2,-15.535091972804166
3,-15.536744409743836
4,-15.53738903042119
5,-15.538299943857934
6,-15.539237401663174
7,-15.539480437615065
8,-15.540335732211188
9,-15.542719452994803
10,-15.542904372604438
11,-15.543115384300192
12,-15.543817510553088
13,-15.544657103733497
14,-15.545428422208996
15,-15.545736995571694
16,-15.545766996699154
17,-15.547620220354426
18,-15.54871730372368
19,-15.549121524318952
20,-15.549313431283693
21,-15.549487312873744
22,-15.551748248962983
23,-15.551759553419148
24,-15.55186526660409
25,-15.551914252670981
26,-15.5523542297329
27,-15.552361842926471
28,-15.553278035916948
29,-15.55368935698785
30,-15.553923962414391
31,-15.554004059275925
32,-15.55474237890348
33,-15.554795539445745
34,-15.555002811247878
35,-15.555204985940007
36,-15.555223862448646
37,-15.555319684992538
38,-15.555431849701758
39,-15.555517887947465
40,-15.555629731570994
41,-15.555714072418905
42,-15.555891052234067
43,-15.555911448114863
44,-15.555968162190595
45,-15.556055202759559
46,-15.556191011824968
47,-15.556303929535666
48,-15.556328183138831
49,-15.55648901936789
50,-15.556740707687274
51,-15.556871037620352
52,-15.556894812846963
53,-15.557004503366555
54,-15.557065832616868
55,-15.55736840895713
56,-15.557431079769778
57,-15.55754415298856
58,-15.557651380096834
59,-15.557666312849866
60,-15.557698482805163
61,-15.557982156408183
62,-15.558025186204542
63,-15.558114543275668
64,-15.558155436007016
65,-15.558214595395022
66,-15.558233754377941
67,-15.558301217073428
68,-15.55837136059211
69,-15.558388866450262
70,-15.558397142638741
71,-15.558765309109
72,-15.558782453942051
73,-15.558847131955314
74,-15.558863923572222
75,-15.558871034724769
76,-15.558886637440077
77,-15.558940575355859
78,-15.558942421342282
79,-15.558994593590317
80,-15.559044121548757
81,-15.559050655283032
82,-15.55916228324966
83,-15.559190958225912
84,-15.559195438610741
85,-15.559216389167482
86,-15.55934070237822
87,-15.559515119022985
88,-15.559538159831845
89,-15.559540156219418
90,-15.559590498780805
91,-15.559720866874986
92,-15.559788019474503
93,-15.559797184465564
94,-15.559816519097625
95,-15.559843770370186
96,-15.559865907517224
97,-15.559868874871734
98,-15.559902332712237
99,-15.560028308458413
100,-15.560031260778906
101,-15.560067542068216
