N,E [H]
1,-147.53666019309904
2,-147.60535166647716
3,-147.60616399656212
4,-147.60616590575188
5,-147.60933208255798
6,-147.61036640209508
7,-147.61323452104648
8,-147.6146618474832
9,-147.61552321192022
10,-147.61556609693938
11,-147.6162090725299
12,-147.61837085619464
13,-147.61905125531544
14,-147.61947520133165
15,-147.62301802891875
16,-147.62413275535803
17,-147.6245448776837
18,-147.62462809021895
19,-147.62611260659673
20,-147.62778960370744
21,-147.62846358708498
22,-147.62956322198875
23,-147.62994623323843
24,-147.63129066060094
25,-147.6317756461001
26,-147.63275859967874
27,-147.63416947541035
28,-147.63542082181615
29,-147.63624998341302
30,-147.6372628023679
31,-147.63803232586125
32,-147.63872973692182
33,-147.639107036292
34,-147.63970834964786
35,-147.64050344945613
36,-147.64090994415574
37,-147.6409868641881
38,-147.64134050553722
39,-147.64197749259398
40,-147.64226442099516
41,-147.6429765546438
42,-147.64362158201777
43,-147.6441131850023
44,-147.6444486869242
45,-147.64474956650085
46,-147.64506384253224
47,-147.64574323892538
48,-147.6460755693107
49,-147.6463229799217
50,-147.64692198060348
51,-147.64717960770443
52,-147.64751843922554
53,-147.64791057487867
54,-147.6483384353559
55,-147.64876052938106
56,-147.64899195612142
57,-147.64931671999904
58,-147.64974742099557
59,-147.65018823475745
60,-147.6503679599802
61,-147.65073277367512
62,-147.65085647267918
63,-147.6514323079868
64,-147.65186656652878
65,-147.6523415847447
66,-147.65242476590595
67,-147.65260854481602
68,-147.65306237825075
69,-147.65327063216273
70,-147.65335618394198
71,-147.65349976167533
72,-147.65367080627271
73,-147.65392735914682
74,-147.65445052886446
75,-147.65448730554107
76,-147.65468916073647
77,-147.65486471615753
78,-147.6549131341574
79,-147.65516311044703
80,-147.6553602825594
81,-147.65546497671605
82,-147.65551636331907
83,-147.65558577895217
84,-147.65568272871678
85,-147.65571346386952
86,-147.6558479933124
87,-147.65588761170795
88,-147.65595323104458
89,-147.65631079719137
90,-147.656522019232
91,-147.65679875068795
92,-147.65692940769384
93,-147.65698895052154
94,-147.65707801878818
95,-147.65726340143826
96,-147.65736777225504
97,-147.65743268387152
98,-147.65748313911115
99,-147.65753056619832
100,-147.65766208520097
101,-147.65772547895435
