N,E [H]
1,-107.23986054879185
2,-107.2796901267337
3,-107.27995856406028
4,-107.28027449201471
5,-107.28100384759624
6,-107.28100416920692
7,-107.28267049637975
8,-107.2829580491116
9,-107.29413830847763
10,-107.30006282774409
11,-107.30097234113799
12,-107.3010028421003
13,-107.30604118376057
14,-107.30604353919723
15,-107.30631096294546
16,-107.30634226120122
17,-107.3063426889454
18,-107.30733367522488
19,-107.31568356727456
20,-107.31897848676459
21,-107.31959969283747
22,-107.32781154225356
23,-107.32975139709117
24,-107.33143482638872
25,-107.33143513666549
26,-107.33279126694383
27,-107.33317099856569
28,-107.33317202648549
29,-107.33334857651694
30,-107.33334864275075
31,-107.33337321134526
32,-107.33354983238407
33,-107.33585943173712
34,-107.33620694426759
35,-107.33851959132961
36,-107.33888607184112
37,-107.3393843717686
38,-107.3400551473896
39,-107.34807513831672
40,-107.34809005432344
41,-107.34817699137186
42,-107.34904712959897
43,-107.35399182615751
44,-107.35461603694513
45,-107.35475165801597
46,-107.35590861889355
47,-107.35626130997196
48,-107.3585745744384
49,-107.3588373693518
50,-107.35883772835443
51,-107.35884057433987
52,-107.35884094542726
53,-107.35887404828311
54,-107.35892493492389
55,-107.3589474400512
56,-107.35978512182577
57,-107.36100162344184
58,-107.3610668107895
59,-107.36360213679247
60,-107.3636207945524
61,-107.36362936507551
62,-107.36398353112462
63,-107.36532472741716
64,-107.3653280873261
65,-107.36578686598615
66,-107.36580865348927
67,-107.36583810908475
68,-107.36837360489459
69,-107.36846564612665
70,-107.36887235571804
71,-107.3702308760739
72,-107.37027425118795
73,-107.37028107803113
74,-107.37118444049617
75,-107.37131093968937
76,-107.37132014392832
77,-107.37754450427164
78,-107.37754897204664
79,-107.37755770379651
80,-107.38020462278183
81,-107.3802467679833
82,-107.38040892428899
83,-107.38148599531198
84,-107.38201759389024
85,-107.38202651001343
86,-107.38445127576098
87,-107.38448100653441
88,-107.38448744183438
89,-107.38449901974141
90,-107.38820076734861
91,-107.38887426227969
92,-107.38936592823312
93,-107.38943324492243
94,-107.38997050218461
95,-107.39030062533892
96,-107.39182515186346
97,-107.39584270926925
98,-107.39605807555763
99,-107.39616839742065
100,-107.3962013341763
101,-107.39623075231991
