N,E [H]
1,-107.49597500915813
2,-107.50807275181602
3,-107.50878677027305
4,-107.5090404255448
5,-107.51658193491163
6,-107.51665213574947
7,-107.51750070725929
8,-107.52040259519137
9,-107.5331075719365
10,-107.53735888748531
11,-107.53900324236768
12,-107.54545808019911
13,-107.54643098675172
14,-107.54667108403763
15,-107.5468749317272
16,-107.54960125447901
17,-107.55437108428501
18,-107.55632529902873
19,-107.56160522574694
20,-107.5640556472343
21,-107.56632469502958
22,-107.56919253775702
23,-107.57342249761967
24,-107.57660232472712
25,-107.5793918320793
26,-107.57996455816556
27,-107.58000392050637
28,-107.58000606888187
29,-107.58060256349525
30,-107.58060301690753
31,-107.5806181895117
32,-107.58109275867179
33,-107.58174543079721
34,-107.58268919183126
35,-107.58450586115403
36,-107.586175683199
37,-107.58758606587948
38,-107.58801373433923
39,-107.58937823619266
40,-107.58938451886999
41,-107.59080668116032
42,-107.5913835727668
43,-107.59198628676235
44,-107.59203575591035
45,-107.59208316688921
46,-107.59260748757453
47,-107.5927814576739
48,-107.59346960683817
49,-107.59357308590361
50,-107.59358426519346
51,-107.59395779326829
52,-107.59410530625031
53,-107.59414641587793
54,-107.59416233412769
55,-107.59422787860946
56,-107.59610589711899
57,-107.59690960857743
58,-107.59702860388418
59,-107.59860364710043
60,-107.59865652104129
61,-107.59879957857933
62,-107.59892987209238
63,-107.6000389579154
64,-107.60032832757685
65,-107.60103940944865
66,-107.60144707969218
67,-107.60204469272789
68,-107.6029207809669
69,-107.60303605504657
70,-107.60389634996116
71,-107.60396742383882
72,-107.60399385004163
73,-107.60424033765713
74,-107.60451389906659
75,-107.6045528064027
76,-107.60456739366495
77,-107.6046384208443
78,-107.60465877306494
79,-107.60481754556993
80,-107.60488349001258
81,-107.60524237924542
82,-107.60598920942694
83,-107.60635651870837
84,-107.60649047587722
85,-107.60654586239137
86,-107.60680891799397
87,-107.60693986360992
88,-107.60705380157349
89,-107.60711236528812
90,-107.60821980939258
91,-107.60832072991933
92,-107.60855566711822
93,-107.6087257471021
94,-107.60968955474755
95,-107.60987540452669
96,-107.6103748835766
97,-107.6105791810014
98,-107.61064999165083
99,-107.61065714624945
100,-107.61074973653659
101,-107.61087053635339
