N,E [H]
1,-14.488736706563031
2,-14.500292919413791
3,-14.51555433247679
4,-14.515844738609777
5,-14.528854564643254
6,-14.529204399146668
7,-14.532733118231185
8,-14.532750729359293
9,-14.533276434381083
10,-14.533920333017722
11,-14.534329724397447
12,-14.53483798303999
13,-14.535650255596076
14,-14.535903064709379
15,-14.536499418232715
16,-14.537060630628902
17,-14.53716396616969
18,-14.538032089312237
19,-14.538923777138006
20,-14.539401451459028
21,-14.539498544754839
22,-14.539664869145014
23,-14.539695579795277
24,-14.539798275889336
25,-14.539843055922072
26,-14.54001107348525
27,-14.540218876341045
28,-14.54024439218968
29,-14.54046504248976
30,-14.540480961676824
31,-14.540481657093258
32,-14.540492826571391
33,-14.54049367014572
34,-14.540542850732916
35,-14.540543613673693
36,-14.540553833335109
37,-14.540580522959853
38,-14.540627934483144
39,-14.540641198115573
40,-14.540646985354574
41,-14.54067838334484
42,-14.540722212296888
43,-14.54073180149879
44,-14.540770838054526
45,-14.540775214855106
46,-14.540803942118036
47,-14.540812516226747
48,-14.540827130129523
49,-14.540904401693039
50,-14.540922455967245
51,-14.540922669765179
52,-14.540922825444271
53,-14.540943336837312
54,-14.540963157038098
55,-14.54100628436148
56,-14.541008492062373
57,-14.541017179575228
58,-14.541026801171254
59,-14.541028159383707
60,-14.54102854629981
61,-14.541045755239116
62,-14.541050819189612
63,-14.54110145593739
64,-14.541123652925517
65,-14.541133338329974
66,-14.541145322489287
67,-14.54115178634167
68,-14.541153706567126
69,-14.541161716911445
70,-14.541165358768628
71,-14.54117809561178
72,-14.5411883968632
73,-14.541189290099254
74,-14.541198994525496
75,-14.541202256405477
76,-14.541207673394911
77,-14.541209012703183
78,-14.541218521812928
79,-14.541219174048269
80,-14.541220966322827
81,-14.541232447346275
82,-14.541238280257605
83,-14.541239060374828
84,-14.541243205669513
85,-14.541245347496835
86,-14.541253311395206
87,-14.541275408403562
88,-14.541282355479309
89,-14.541285176121287
90,-14.541285308869435
91,-14.541285933885527
92,-14.541299634969217
93,-14.54130228618047
94,-14.541302533445474
95,-14.541311787987345
96,-14.541313158429611
97,-14.541320896423601
98,-14.541325635440435
99,-14.541337544921175
100,-14.541337961622322
101,-14.541345384915136
