N,E [H]
1,-15.108902081963265
2,-15.112190272558045
3,-15.112365141333488
4,-15.112849621030803
5,-15.120535855394664
6,-15.133975641805156
7,-15.136018892873228
8,-15.136705861840168
9,-15.13677990537917
10,-15.137745050243
11,-15.159051681220493
12,-15.160407062372723
13,-15.160421646573344
14,-15.163144019428662
15,-15.163269071130362
16,-15.164214588197009
17,-15.166507678471447
18,-15.167610990415723
19,-15.16795088172458
20,-15.168138438470315
21,-15.169128105506923
22,-15.1704577489707
23,-15.170477680023104
24,-15.174253982407626
25,-15.174291046309781
26,-15.180360537692222
27,-15.180451157080189
28,-15.18048575079772
29,-15.182330285644746
30,-15.183875946074815
31,-15.184002938486309
32,-15.184516917325904
33,-15.184803359954094
34,-15.187975324413085
35,-15.188580309325328
36,-15.188685274259521
37,-15.189482650248898
38,-15.189629513792752
39,-15.194411596826807
40,-15.195153665018887
41,-15.19623007428336
42,-15.196326057583134
43,-15.196699890585693
44,-15.197608463809935
45,-15.198247543226207
46,-15.198555384847312
47,-15.19913136557345
48,-15.1992275575575
49,-15.199531291097854
50,-15.202803825422464
51,-15.215419728789561
