N,E [H]
1,-147.53666019309904
2,-147.6059023301689
3,-147.6066138136218
4,-147.6095617678228
5,-147.61517046683505
6,-147.61624090714704
7,-147.617137687732
8,-147.6177563927738
9,-147.61826563094695
10,-147.6197857514338
11,-147.62035511815833
12,-147.6204823523795
13,-147.6208761082428
14,-147.62264290522336
15,-147.62287065110766
16,-147.62291265905876
17,-147.62297868462397
18,-147.6245067991106
19,-147.6265722908888
20,-147.62748610910216
21,-147.6281428901329
22,-147.62830322453243
23,-147.63008594945455
24,-147.63142611572687
25,-147.63209907765255
26,-147.63261034892759
27,-147.63264074545575
28,-147.63363871297042
29,-147.63386598659818
30,-147.63424271381047
31,-147.63479506483384
32,-147.63602629930253
33,-147.63646077958157
34,-147.63681720744597
35,-147.63906932057796
36,-147.6392679278248
37,-147.64019355441903
38,-147.64039565459777
39,-147.6405522004219
40,-147.64112988696223
41,-147.64154169633244
42,-147.64202133539413
43,-147.6426685179424
44,-147.64285865815722
45,-147.64311074280502
46,-147.64316884164197
47,-147.64337753341562
48,-147.64399046156996
49,-147.64461237709753
50,-147.64466870855787
51,-147.6448473103193
52,-147.64510938501567
53,-147.6459343163807
54,-147.64647219044687
55,-147.64672373203294
56,-147.6469168502415
57,-147.6474025961674
58,-147.647559747311
59,-147.6478286173989
60,-147.64829315617368
61,-147.64871230507896
62,-147.64924510039026
63,-147.649285531454
64,-147.64968731364777
65,-147.6504455242297
66,-147.65079761712326
67,-147.65100066640042
68,-147.65118632844613
69,-147.65125021786167
70,-147.65159462633673
71,-147.6519984051125
72,-147.6521969651141
73,-147.6528995256187
74,-147.6532342958104
75,-147.65351961801304
76,-147.65364775616752
77,-147.65365661379764
78,-147.65396798761063
79,-147.65446824275926
80,-147.65452333073503
81,-147.6548293141866
82,-147.654969426049
83,-147.65518638875378
84,-147.6553304229577
85,-147.65556968009338
86,-147.65562850543552
87,-147.65573749224913
88,-147.65582615785644
89,-147.65601147090592
90,-147.6560118197246
91,-147.65610674807238
92,-147.65645231415718
93,-147.65656694918286
94,-147.6566706151602
95,-147.65683150074364
96,-147.65686065118933
97,-147.65693146033544
98,-147.65709120224
99,-147.65724741120036
100,-147.65733887424926
101,-147.65751461132803
