N,E [H]
1,-14.63849393112593
2,-14.645856063200322
3,-14.648164818822115
4,-14.652238277468804
5,-14.653068507960722
6,-14.65554356185439
7,-14.657110883612836
8,-14.657903162700762
9,-14.659626014659851
10,-14.65973973515533
11,-14.661472494267587
12,-14.662202684566966
13,-14.662259193317732
14,-14.662638310720412
15,-14.663329376240966
16,-14.66345985262416
17,-14.663515994060164
18,-14.663844000965904
19,-14.663844032325766
20,-14.663994720290622
21,-14.664336613555
22,-14.664340110726721
23,-14.664342341958536
24,-14.664441128140279
25,-14.664517744947904
26,-14.664527747040106
27,-14.664771766703959
28,-14.66523461928861
29,-14.66535057954383
30,-14.66535678351962
31,-14.665360590843038
32,-14.66543773225378
33,-14.6655777018182
34,-14.665581002549086
35,-14.665620017786955
36,-14.665633548827882
37,-14.665662074406926
38,-14.665666202648056
39,-14.665704863239814
40,-14.665710659084164
41,-14.665730889855546
42,-14.66573548083383
43,-14.665756804331487
44,-14.665760155993322
45,-14.665818010676228
46,-14.665821232978631
47,-14.665845694933504
48,-14.665848346123274
49,-14.665853604436377
50,-14.665855245494837
51,-14.665864124020814
