N,E [H]
1,-107.49947858210629
2,-107.51619482488344
3,-107.5199046847442
4,-107.52109441895469
5,-107.52350518025148
6,-107.52503646138486
7,-107.52653602107189
8,-107.53297705175719
9,-107.5376938168291
10,-107.53993453862896
11,-107.54133065383134
12,-107.54189662495115
13,-107.54331605326628
14,-107.54420509931298
15,-107.54529070968853
16,-107.54701336886656
17,-107.5475320375098
18,-107.55636689390215
19,-107.5612075781215
20,-107.56230111378005
21,-107.56245736409976
22,-107.56247545868223
23,-107.56299245737615
24,-107.56393337992486
25,-107.56470956980847
26,-107.56533128940696
27,-107.56636436103932
28,-107.56667863638755
29,-107.56717677120957
30,-107.56767265860378
31,-107.56875342579558
32,-107.56884022137312
33,-107.57047344939963
34,-107.5704950736213
35,-107.57075218516589
36,-107.57437628663142
37,-107.57444789895747
38,-107.57444866301789
39,-107.57459849909125
40,-107.57474166550028
41,-107.57478805501832
42,-107.57489831969902
43,-107.57492271993388
44,-107.5754529859944
45,-107.57634923828321
46,-107.5767389157953
47,-107.57718932171085
48,-107.57921974427155
49,-107.57975860915799
50,-107.58027498659185
51,-107.58042368495728
52,-107.58094614777612
53,-107.58260303196957
54,-107.5827061805324
55,-107.5832414388509
56,-107.58351110792495
57,-107.58366283434512
58,-107.58368040403639
59,-107.58370063539206
60,-107.58425064220077
61,-107.58479688293595
62,-107.58569636455229
63,-107.5866194420911
64,-107.58742784608008
65,-107.58743292893682
66,-107.58747584196153
67,-107.58748527576745
68,-107.58751717602635
69,-107.58847282355829
70,-107.58877911202154
71,-107.58960890887305
72,-107.59015086647018
73,-107.590526180997
74,-107.59086840482465
75,-107.59182392197144
76,-107.59203186361465
77,-107.5920471869179
78,-107.59213003516878
79,-107.59215578553756
80,-107.59217136232519
81,-107.59228872236328
82,-107.59239974846236
83,-107.59262658094664
84,-107.59282960794052
85,-107.59341015592474
86,-107.59342528785665
87,-107.59350260094868
88,-107.59405258122908
89,-107.59415474907341
90,-107.59417738935001
91,-107.5944959934968
92,-107.59452305739941
93,-107.59457072218463
94,-107.59795542061453
95,-107.59795667386045
96,-107.59814861789302
97,-107.598278430492
98,-107.59850587139333
99,-107.59858718569143
100,-107.5987103873552
101,-107.59889878151122
