N,E [H]
1,-147.5510938640929
2,-147.63367342853763
3,-147.6348991325898
4,-147.63722975894783
5,-147.64484122514267
6,-147.64598184744708
7,-147.64709257714543
8,-147.64774646626918
9,-147.64818210096797
10,-147.6495231964654
11,-147.65033888691678
12,-147.65047047514565
13,-147.65087142856947
14,-147.65276445875898
15,-147.65295438839834
16,-147.6530165934999
17,-147.65307507498346
18,-147.65460735316546
19,-147.65691051028585
20,-147.65790392769037
21,-147.65856779402853
22,-147.6587067579968
23,-147.6606066081414
24,-147.66214216806625
25,-147.66282074951786
26,-147.6633562843632
27,-147.6633964880585
28,-147.664527108588
29,-147.6647350158439
30,-147.66514853430692
31,-147.6656934188327
32,-147.66691964760255
33,-147.66729026622812
34,-147.66770263152128
35,-147.67034346715448
36,-147.67054858231256
37,-147.67153958093328
38,-147.67174855253862
39,-147.67189815179526
40,-147.67251638178936
41,-147.6730160379931
42,-147.6735176810963
43,-147.6741361049059
44,-147.67431912199226
45,-147.67458602247336
46,-147.6746369943239
47,-147.67482470920694
48,-147.6754448978237
49,-147.67614153226467
50,-147.67620411848995
51,-147.67640373758272
52,-147.67664043775568
53,-147.67748285922144
54,-147.67806098237213
55,-147.6783603027174
56,-147.67854778633964
57,-147.67907428713937
58,-147.6792089197831
59,-147.67944762387967
60,-147.68006400474673
61,-147.680531080876
62,-147.68110575169922
63,-147.68114220183054
64,-147.6815848375825
65,-147.68230837134712
66,-147.68267280950548
67,-147.6828837140048
68,-147.68309712756272
69,-147.6831624112917
70,-147.68346681822985
71,-147.6838819274431
72,-147.68405784719576
73,-147.68478605673272
74,-147.6850017699244
75,-147.68525965397302
76,-147.6854047401964
77,-147.6854152640367
78,-147.68584851044815
79,-147.68620948588585
80,-147.68629088599667
81,-147.68654264351127
82,-147.68665327574075
83,-147.68684446476658
84,-147.68699191920078
85,-147.68723074021017
86,-147.68730180916347
87,-147.6873965670442
88,-147.68748662045843
89,-147.68768341027908
90,-147.6876834111829
91,-147.6878279243881
92,-147.68823132152403
93,-147.6883501495077
94,-147.68847680823924
95,-147.6886071495804
96,-147.68863293778801
97,-147.68871682134525
98,-147.68889857473408
99,-147.68906709759835
100,-147.68918444107675
101,-147.6893531075913
