N,E [H]
1,-147.4720899691437
2,-147.62124592873042
3,-147.62203661762
4,-147.62280143877172
5,-147.62309241684548
6,-147.62310827675617
7,-147.6272516437757
8,-147.62746603622526
9,-147.62798147577163
10,-147.63315739059612
11,-147.6334245964006
12,-147.63413808580782
13,-147.6358336276359
14,-147.63583583599737
15,-147.63596068486487
16,-147.635990652108
17,-147.63736594380427
18,-147.64000112062124
19,-147.64148894775968
20,-147.6455388244121
21,-147.6457569678013
22,-147.64610715407773
23,-147.64676676473346
24,-147.64699590076077
25,-147.64821569682886
26,-147.6482802323912
27,-147.64920937665462
28,-147.64923749062856
29,-147.65102069888997
30,-147.65793291480597
31,-147.658112231359
32,-147.65838709285578
33,-147.65966813498525
34,-147.65970938521176
35,-147.66008318798256
36,-147.66065399881714
37,-147.66078462834037
38,-147.6610067051859
39,-147.66346993316608
40,-147.66392322264477
41,-147.66425738375773
42,-147.66529939623643
43,-147.66532462481692
44,-147.66560035634333
45,-147.66592378442968
46,-147.66601853949493
47,-147.6660847307776
48,-147.66750096306694
49,-147.6675047786727
50,-147.66753490279785
51,-147.66962199892808
52,-147.66967341446502
53,-147.66968587578432
54,-147.669941876262
55,-147.6700197807057
56,-147.67016199630615
57,-147.67016317047464
58,-147.6703200957567
59,-147.670447610256
60,-147.67131582625075
61,-147.67147480794404
62,-147.67218549606022
63,-147.67237521142917
64,-147.6729513539636
65,-147.67295930847234
66,-147.67297768568537
67,-147.67312584779407
68,-147.67551536431483
69,-147.67561660496673
70,-147.67563740211486
71,-147.67576117777162
72,-147.67603429871124
73,-147.67638735297905
74,-147.67651927693996
75,-147.6765240888865
76,-147.67830900195153
77,-147.67837748252197
78,-147.67839639946516
79,-147.67856368565558
80,-147.67885897276108
81,-147.67889491709673
82,-147.67901131860407
83,-147.67946868427495
84,-147.67946919148562
85,-147.67968322332987
86,-147.6797492259032
87,-147.6801391599266
88,-147.68016616076173
89,-147.6802914396373
90,-147.68041799016805
91,-147.6808771361048
92,-147.68091010588142
93,-147.6810110421446
94,-147.68188437242944
95,-147.68188439075274
96,-147.68191515893037
97,-147.68289920990807
98,-147.68323514167213
99,-147.68375306935053
100,-147.68441324960068
101,-147.6845083926644
