t,S_00,S_01,S_02
0.37,0.052164264097597154,0.6956538597735535,0.2522332002844225
0.38,0.05050401574108441,0.7009707132718943,0.24848663897248074
0.39,0.0489775829316606,0.7061496126439718,0.24492115168063236
0.4,0.04757291141035213,0.7111089167916761,0.24148959391783442
0.41000000000000003,0.0462783454577258,0.7157483328151608,0.23813637624523964
0.42,0.045083853681197564,0.7200895919389297,0.2348426813304481
0.43,0.043986963029467474,0.7242966021356033,0.23165821826412877
0.44,0.0429824549602885,0.7284825963601289,0.2286053716912319
0.45,0.04206174226232702,0.7325325551055318,0.2256311459113647
0.46,0.04121690080411723,0.7363291985184511,0.2226807104496351
0.47000000000000003,0.04044137995573577,0.739887991329905,0.21973417667611114
0.48,0.039733164149533685,0.7433573198028531,0.21682368741915745
0.49,0.03909245815630539,0.7469120151863087,0.21399929268949347
0.5,0.03851418009008515,0.7505061332285016,0.21122380245302905
0.51,0.03799528636328571,0.7539368119260692,0.208426523968546
0.52,0.03753274416506884,0.7571370819956376,0.20556805207330883
0.53,0.03712610190840018,0.7602128538038341,0.20266028625900673
0.54,0.03677882216480318,0.7633464193026502,0.19975159401711928
0.55,0.036493318652045095,0.7666979756450634,0.19688235024282238
0.56,0.03627068497405932,0.770119744611097,0.19399260094499562
0.5700000000000001,0.03611388608728088,0.7733531249412733,0.1909979598133334
0.58,0.0360258912303575,0.776361491928611,0.1878722754033611
0.59,0.036011884050475736,0.779309814277382,0.18465211448537647
0.6,0.036080162519932145,0.7823880984044598,0.1813966233154451
0.61,0.03623777996395833,0.7857404399546616,0.17814579376835027
0.62,0.036492592616441354,0.789142117244658,0.17482535086193704
0.63,0.036854695013407976,0.7922896626781742,0.17134149948608554
0.64,0.037334251424358644,0.7951886733458092,0.16768745305414465
0.65,0.037942288380906145,0.798064137843284,0.16393077677746462
0.66,0.03869082564602048,0.8010824321468297,0.16013926108905305
0.67,0.03959256358499783,0.8043272253354475,0.15633777184200268
0.68,0.040661732486253925,0.8074147859205912,0.15241942918857704
0.6900000000000001,0.04191558123042033,0.8101189538314765,0.14831748198526853
0.7000000000000001,0.04337155226327476,0.8125916277700624,0.1440813612642758
0.71,0.04504345138680681,0.8150763652270271,0.13980806676089066
0.72,0.046946385763076526,0.8176700801992774,0.1355481270885256
0.73,0.049097279737421104,0.8201080406304476,0.13123549436298027
0.74,0.05151603277593176,0.8220435008780788,0.12678082530710377
0.75,0.0542266705357,0.8236011318877843,0.12223202582071274
0.76,0.057242492718982275,0.8250369187828023,0.11769923460988531
0.77,0.060579717860168775,0.82642785071515,0.1132304799481353
0.78,0.06425154709422592,0.8274005173305627,0.10874266338072432
0.79,0.06828058867061021,0.8277324220278928,0.10418802790432921
0.8,0.07269101878593544,0.8276679967419232,0.09966016420742006
0.81,0.07748829344625034,0.8273917049088589,0.09525144845932763
0.8200000000000001,0.08268527492794069,0.8267189540646117,0.09093405073190132
0.8300000000000001,0.08829070156054086,0.8252949870637751,0.08663428243276075
0.84,0.09433143789779364,0.8232922907573255,0.08241969710790942
0.85,0.10080905339429358,0.8209411593859064,0.07838830140078457
0.86,0.10772504003576454,0.818054916514387,0.0745143975561344
0.87,0.11507873933288393,0.8143381752935475,0.07074127821578932
0.88,0.12289082226297444,0.8100103112616864,0.06714539143443522
0.89,0.13115818552253317,0.8052441665027341,0.06379500218029681
0.9,0.13985748589016353,0.7997380049422107,0.06063407602448859
0.91,0.14899479824495002,0.7934216067512658,0.05765582324400018
0.92,0.15857414896022876,0.7865858970592974,0.05494647726477793
0.93,0.16857169966221638,0.7791519559599254,0.05249845246305558
0.9400000000000001,0.1789566528800876,0.7708860845312259,0.05026333566342327
0.9500000000000001,0.1897403225167991,0.7620252414592548,0.048299540078373684
0.96,0.20090123867523033,0.7526583336301664,0.046629461941348364
0.97,0.21238185111500235,0.7425400366200697,0.045197344381867705
0.98,0.22418870354127698,0.7318284864534433,0.044032345989141304
0.99,0.2363043099414041,0.7206909058896863,0.04316336451699938
1.0,0.24865513432693578,0.7089220491005089,0.042536983567687585
1.01,0.2612397336314172,0.6966370975031108,0.042164409439798885
1.02,0.2740435022929263,0.6840233507820279,0.04206882394674225
1.03,0.2869830140647346,0.6709169426866133,0.04219928988669519
1.04,0.30005286813815635,0.6574230774273863,0.04255841590277008
1.05,0.3132396802074606,0.6437184490583747,0.04315966218152149
1.06,0.3264544650304601,0.629671976303186,0.04395411146503073
1.07,0.3396935986742944,0.6153931330008461,0.04494102025034727
1.08,0.3529436109551913,0.6010335286257796,0.04612435139301437
1.09,0.3661148796862112,0.5864886359863873,0.04745809460429533
1.1,0.37920936063783395,0.5718708878306166,0.048940391369632096
1.11,0.3922138666486224,0.5573031125561786,0.05056817044804464
1.12,0.4050427842987086,0.5427024751642292,0.052299700599438774
1.1300000000000001,0.4177045632433628,0.5281749266547973,0.05413262099157028
1.1400000000000001,0.4301892755840193,0.5138188137995803,0.056060476550284864
1.1500000000000001,0.4424182057851304,0.4995676300799281,0.05804673371740713
1.16,0.4544043453061437,0.48550898947271864,0.060088361690196254
1.17,0.46614657858972,0.4717256950560107,0.06217943607836791
1.18,0.4775743025051084,0.45816279095067686,0.06428898429798925
1.19,0.48869966021831357,0.4448777649333782,0.06641249928922746
1.2,0.4995371845550199,0.43194732274209413,0.06854788602299247
1.21,0.5100271217499563,0.4193276826205268,0.07067036778678394
1.22,0.5201709049291623,0.4070358314920283,0.07277239505752112
1.23,0.530003426566771,0.3951475898936039,0.07485741543949814
1.24,0.5394833622918753,0.3836339925660168,0.07690823965475109
1.25,0.548590932066732,0.3724706373423547,0.07891319121001715
1.26,0.5573765689249834,0.3617250767958981,0.08087978071382643
1.27,0.5658288020575493,0.35138718385614653,0.08280011670377892
1.28,0.5739132965313231,0.3414165592532726,0.08466167075025312
1.29,0.5816618974339988,0.33183240367820005,0.08646748710563985
1.3,0.5891080509203798,0.32265713262823675,0.08822147625147535
1.31,0.5962294730274523,0.3138611150255967,0.08991615739526539
1.32,0.6030122773564116,0.3054092476062352,0.09154570976592775
1.33,0.6095090766531209,0.297326599064271,0.09311879215617269
1.34,0.6157388721005919,0.289606672268736,0.0946374212211874
1.35,0.621682994743373,0.2822171813126704,0.09609716296355206
1.36,0.627337139213136,0.27512529765332017,0.0974958337689254
1.37,0.6327562731952798,0.26834461649559693,0.09884301183883695
1.3800000000000001,0.6379644527395576,0.2618639715630293,0.10014269025185742
1.3900000000000001,0.6429471155654285,0.25565245860875746,0.1013929078441489
1.4000000000000001,0.6476968964969356,0.24967523913484452,0.10259235927196936
1.41,0.652254393206277,0.24392622170279296,0.103748108937488
1.42,0.6566718826253082,0.238407879288586,0.10486961695532662
1.43,0.6609388126293703,0.233089002157342,0.10595629884970244
1.44,0.6650392457492366,0.22793648054186227,0.10700693837385168
1.45,0.668986664186009,0.22292572855847992,0.10802435939782816
1.46,0.6728372983988169,0.21805778418507207,0.10901853648546114
1.47,0.6766314692185483,0.21332384529587742,0.10999703865192188
1.48,0.6803428611595075,0.208690419885345,0.11095747406221253
1.49,0.6839536968094474,0.20412629020956263,0.11189884271488185
1.5,0.6874843407850013,0.19961295108203767,0.1128254538744683
1.51,0.6909908298275044,0.195151086606294,0.11374703830347607
1.52,0.6945240598287273,0.19073897079438457,0.11467298700513603
1.53,0.6980483766284139,0.18634329214458864,0.11559912317822779
1.54,0.7015295561282742,0.1819331129880187,0.11652191951349894
1.55,0.7049816753145703,0.17749373600583332,0.1174451115212145
1.56,0.708457603394412,0.17302812862540135,0.1183778940405285
1.57,0.7120160830354233,0.1685452072886948,0.11933059566337928
1.58,0.7156403382718852,0.16402419033999346,0.12030173531400952
1.59,0.7192652156142502,0.1594316606117555,0.12128171309191267
1.6,0.7228878742972411,0.15475538535645514,0.12227161880508089
1.61,0.7265575136659003,0.1500057142376594,0.12328050251212387
1.62,0.7303252500551023,0.14519908899546383,0.1243169464911619
1.6300000000000001,0.7341777606716009,0.14032618721833914,0.12537956436502512
1.6400000000000001,0.7380557392836077,0.13536654389908734,0.12645857770599514
1.6500000000000001,0.7419607219035299,0.13032121976889033,0.12755509431572515
1.6600000000000001,0.7459310890162284,0.1252093855752601,0.12867602879177534
1.67,0.7499828488301776,0.12004375166475875,0.12982415737387717
1.68,0.7540545246390112,0.11481453942871198,0.1309882610006881
1.69,0.7581290088008463,0.10952658654371257,0.13216525220403585
1.7,0.7622389661292004,0.1042071229517934,0.1333608622165685
1.71,0.7664006135660477,0.09887967215381914,0.13457751949637442
1.72,0.7705262813583622,0.09353801967333383,0.13579785158763016
1.73,0.774597893339744,0.08819510965271343,0.13701761215366676
1.74,0.7786594174173959,0.08289335211213196,0.13824431145512822
1.75,0.7827059393535938,0.07765998051050055,0.1394756738896696
1.76,0.786641649557078,0.07249551861319348,0.1406916325755455
1.77,0.790468098464272,0.06742774453232954,0.14189077151128604
1.78,0.7942216016096152,0.06250481802890158,0.14307858763879128
1.79,0.7978389309307867,0.05774349380753482,0.14424072695377074
1.8,0.8012627118623449,0.05315964558023011,0.14536355065426002
1.81,0.8045321923518424,0.04880130290417524,0.14645264020051132
1.82,0.8076135132270491,0.0446975918373377,0.14749908661622801
1.83,0.8104313841286791,0.040862914574788654,0.1484854641087633
1.84,0.8130213173024914,0.03734163910966599,0.14941620551873552
1.85,0.8153523905970695,0.03416301038151822,0.15028297169197807
1.86,0.8173572618156978,0.031342096482098965,0.15106993736007499
1.87,0.8190763116096494,0.02892005506219114,0.15178253836677222
1.8800000000000001,0.8204595053722961,0.026916779573217933,0.15240913291507668
1.8900000000000001,0.8214709712034652,0.025348703493641843,0.15294038064051474
1.9000000000000001,0.8221498038926112,0.02424923172315937,0.15338205610285133
1.9100000000000001,0.8224239971677596,0.023625010834743432,0.15371921079224143
1.92,0.822312152451196,0.023494851435726036,0.1539537036327527
1.93,0.8218170042504187,0.0238742597757037,0.1540856134698226
1.94,0.8208858105174008,0.024761903431567672,0.15410470485329344
1.95,0.8195750240351681,0.026172834846628402,0.1540212796424661
1.96,0.8178335588447874,0.028100202546847416,0.15382717078853372
1.97,0.8156826422433833,0.03054267918955729,0.1535267504045844
1.98,0.8131459567783849,0.03349735993372081,0.15312627367456916
1.99,0.8101789479396733,0.03694528733266511,0.15262015690066447
2.0,0.8068420590261729,0.04087967471358182,0.15202160916112772
