N,E [H]
1,-15.472268361918438
2,-15.47431852854128
3,-15.47528642858454
4,-15.477588338194137
5,-15.484124584220506
6,-15.48471238859753
7,-15.48473103370355
8,-15.485291731499181
9,-15.485526483299193
10,-15.485907637007884
11,-15.487153808421606
12,-15.487463178622303
13,-15.488086687675128
14,-15.488116587777123
15,-15.488340295632526
16,-15.489059189714188
17,-15.489093583490565
18,-15.489848411531716
19,-15.491847866788595
20,-15.492744774466884
21,-15.4929101438148
22,-15.493074835709368
23,-15.493089139485837
24,-15.493392850297706
25,-15.493523153630893
26,-15.493606667562112
27,-15.493807561054426
28,-15.493953825857595
29,-15.49413104476711
30,-15.494466300331071
31,-15.494591127688793
32,-15.494606109758266
33,-15.49471007141448
34,-15.494819400166326
35,-15.49484876429761
36,-15.494893653052344
37,-15.494909161361033
38,-15.49491393489505
39,-15.495214969464717
40,-15.495335141095975
41,-15.495427423859187
42,-15.495599429385402
43,-15.4961590397711
44,-15.496282759642003
45,-15.496445008286656
46,-15.496540485558079
47,-15.496714620161935
48,-15.497105445599662
49,-15.497204909898127
50,-15.49720778600735
51,-15.497314171826211
52,-15.497365966737874
53,-15.497403560561832
54,-15.497431552864285
55,-15.497474437941971
56,-15.49809238287198
57,-15.49813357319448
58,-15.498277864382763
59,-15.498385436161877
60,-15.498414793498512
61,-15.498420260418113
62,-15.498422292319397
63,-15.498564588001381
64,-15.498580695491619
65,-15.498581866017695
66,-15.498634227430278
67,-15.498680491287418
68,-15.498686108525767
69,-15.498781766406278
70,-15.498810682776412
71,-15.498863094522973
72,-15.49888842696913
73,-15.498910605327056
74,-15.499034290972093
75,-15.499277901580319
76,-15.499320633161279
77,-15.499390542028284
78,-15.499968933708915
79,-15.499970084507044
80,-15.500008361041775
81,-15.50008359384556
82,-15.500096849192023
83,-15.500170727208411
84,-15.500184502735882
85,-15.500186460554259
86,-15.500199386232039
87,-15.500206078237323
88,-15.500223042682206
89,-15.500250778368565
90,-15.500321864258952
91,-15.500334833166875
92,-15.500358778628916
93,-15.50036974832554
94,-15.500516326692905
95,-15.500555577514227
96,-15.500562012978833
97,-15.500588647005536
98,-15.500683353185405
99,-15.500719392676302
100,-15.500756929644536
101,-15.500847544729584
