N,E [H]
1,-15.385063331480339
2,-15.387233392088042
3,-15.389392010288658
4,-15.390501789209988
5,-15.392433151496135
6,-15.393377469359324
7,-15.39352028836907
8,-15.394355398301782
9,-15.395086263276838
10,-15.396058924312015
11,-15.396068341481339
12,-15.397308176592723
13,-15.39798007797699
14,-15.398289109055789
15,-15.398449742754739
16,-15.398885400916594
17,-15.399200951700102
18,-15.399362898106336
19,-15.399834156113018
20,-15.400202366264368
21,-15.400404112398128
22,-15.400745144331935
23,-15.40129869601039
24,-15.401667306326814
25,-15.401929708921717
26,-15.401930077487894
27,-15.402399253306534
28,-15.40256937317047
29,-15.402905882185538
30,-15.403170523018575
31,-15.403197684389903
32,-15.403481951073609
33,-15.4039353951273
34,-15.404012840086237
35,-15.404195089286429
36,-15.404249248146597
37,-15.404273783742571
38,-15.404399829924955
39,-15.404438516108945
40,-15.404688661226611
41,-15.404737366127803
42,-15.404785998690276
43,-15.404873621752946
44,-15.404974380848586
45,-15.405017223036946
46,-15.405106878515165
47,-15.405215028038812
48,-15.405237792445998
49,-15.405304093153852
50,-15.405335560367503
51,-15.405403795093376
52,-15.405566361297655
53,-15.405627020928192
54,-15.405685441539463
55,-15.405744383718636
56,-15.405909937464317
57,-15.405928612100492
58,-15.405942825228788
59,-15.405983221346506
60,-15.40601124649169
61,-15.406044475013388
62,-15.40605831910784
63,-15.406161426021775
64,-15.406214637635177
65,-15.40629949028223
66,-15.40637013810229
67,-15.406417722208243
68,-15.40648893443487
69,-15.40652485192915
70,-15.406566718700109
71,-15.406616465844563
72,-15.4066680079084
73,-15.406673236737545
74,-15.406772260374387
75,-15.406806226888646
76,-15.406831587808846
77,-15.406851500407905
78,-15.406857505051702
79,-15.407002794312637
80,-15.407026571123579
81,-15.40705371718106
82,-15.407118726458588
83,-15.407122338845134
84,-15.407126727197655
85,-15.407128330510595
86,-15.407206723185928
87,-15.407238714799988
88,-15.407260233706515
89,-15.407269164206062
90,-15.407309292260333
91,-15.40731380511496
92,-15.40732858368239
93,-15.407329300917537
94,-15.407337453087854
95,-15.407366173462739
96,-15.407368552966728
97,-15.407398412902824
98,-15.407436366349001
99,-15.407458334710782
100,-15.407488512359757
101,-15.407489684397726
