N,E [H]
1,-147.39798979612277
2,-147.40050308053307
3,-147.49396703471797
4,-147.4955657133077
5,-147.57880492573773
6,-147.57936818219684
7,-147.57960432266293
8,-147.58970094779727
9,-147.59090965970455
10,-147.59096617347967
11,-147.59120391723886
12,-147.59279626529872
13,-147.59894559306753
14,-147.60442772644004
15,-147.60476285033857
16,-147.60493205338176
17,-147.6057514130455
18,-147.6085552342156
19,-147.6086501471522
20,-147.60878699345878
21,-147.6090542625605
22,-147.60908313688734
23,-147.6092216936199
24,-147.60949525719928
25,-147.60973731881168
26,-147.61008606354446
27,-147.6103298355226
28,-147.61212172717038
29,-147.61266101676466
30,-147.61358362168994
31,-147.61375203349706
32,-147.61593522316673
33,-147.61634225961078
34,-147.61733043346075
35,-147.61887470168645
36,-147.61908880334647
37,-147.61939332706658
38,-147.61958896381387
39,-147.619829519874
40,-147.6204990719472
41,-147.6207505135394
42,-147.62087140824664
43,-147.62094055902992
44,-147.62150018161122
45,-147.62170180730638
46,-147.6218746665889
47,-147.62196431737698
48,-147.6236270566776
49,-147.62422193596092
50,-147.62426439782726
51,-147.62429098025208
52,-147.62467986727165
53,-147.62470655902789
54,-147.62980507475274
55,-147.63008140847734
56,-147.6302193464226
57,-147.63030514962236
58,-147.6309346211483
59,-147.6346036999898
60,-147.63518880854306
61,-147.6359580737178
62,-147.64274767064362
63,-147.6432158940205
64,-147.6440899820613
65,-147.6442231416897
66,-147.64435457828725
67,-147.64437566559428
68,-147.64476065649396
69,-147.6457435305629
70,-147.6459160996961
71,-147.64635838021255
72,-147.64641047026353
73,-147.64660637815683
74,-147.64690429643326
75,-147.6470603493155
76,-147.64742632594772
77,-147.64771875756563
78,-147.64847661395726
79,-147.6486390083561
80,-147.6487227617944
81,-147.64902411282247
82,-147.6500952751292
83,-147.65029976400632
84,-147.65041357951083
85,-147.65898251759074
86,-147.6590184819575
87,-147.65907926521828
88,-147.6598417633174
89,-147.65985144753188
90,-147.65999119979264
91,-147.66002619999864
92,-147.66026517904157
93,-147.660293751408
94,-147.66032911084577
95,-147.6605521016719
96,-147.66080000503848
97,-147.66083209947737
98,-147.6608898491357
99,-147.66092928904422
100,-147.66102442771867
101,-147.66105472650577
