N,E [H]
1,-15.523362992843243
2,-15.526721085011676
3,-15.531595295362354
4,-15.533479885329516
5,-15.536888159028651
6,-15.537751435991211
7,-15.53874060867224
8,-15.539491163950917
9,-15.540512385695173
10,-15.543235935310017
11,-15.543597661057117
12,-15.544785085676065
13,-15.545319080108337
14,-15.546483695538797
15,-15.547638236219841
16,-15.547983911914393
17,-15.548568795309636
18,-15.548853798936456
19,-15.549968518761107
20,-15.550320348539714
21,-15.550869999671587
22,-15.551261086119464
23,-15.551270818868248
24,-15.551549092147827
25,-15.55161830509104
26,-15.551908735366107
27,-15.553001227568853
28,-15.553366318949136
29,-15.553552941406469
30,-15.553817278149895
31,-15.554371207773043
32,-15.554484159113553
33,-15.554850415229591
34,-15.555222957258467
35,-15.555359245529528
36,-15.555427587146577
37,-15.555503357964293
38,-15.555783341551184
39,-15.555999668847152
40,-15.556292181075317
41,-15.556400061813315
42,-15.55647931912731
43,-15.556726568222356
44,-15.55689590043618
45,-15.557069810671663
46,-15.557233026544166
47,-15.557334502479073
48,-15.557542515861233
49,-15.55764114443842
50,-15.557780094853722
51,-15.557883788084343
