t,S_00,S_01
0.56,0.17157253890938118,0.8321716930930478
0.5700000000000001,0.1694455586999872,0.8345903712025489
0.58,0.16749423847087422,0.8371945531320892
0.59,0.16567207746213974,0.8390617972870218
0.6,0.16401356794503122,0.8401109923662693
0.61,0.16260324457826175,0.8413729884363362
0.62,0.16147340693298784,0.8430864276101825
0.63,0.1605723604627601,0.8444077587955834
0.64,0.15988680041562614,0.844727416759963
0.65,0.15946458526591775,0.8446334502406481
0.66,0.15935284899986746,0.8448852678357535
0.67,0.15953300622812028,0.8451358008215317
0.68,0.1599812686889608,0.8449995632980022
0.6900000000000001,0.16066971194889385,0.8440094787255741
0.7000000000000001,0.16161268170650595,0.8425590063160381
0.71,0.16285815104753135,0.8416034493542559
0.72,0.1643706026551291,0.8407527087287056
0.73,0.16607737221396074,0.8390731117669697
0.74,0.16795622754220793,0.8365898421979882
0.75,0.1700498116712369,0.8343206898058009
0.76,0.17235011623917354,0.8324387253891246
0.77,0.17479551373662625,0.8304236646260434
0.78,0.17731908816870745,0.8277991134234532
0.79,0.17988944989306507,0.8246782212786716
0.8,0.18254807462700914,0.8219528931549555
0.81,0.18527872300763662,0.8197589258151587
0.8200000000000001,0.18799017357673775,0.8174169219570501
0.8300000000000001,0.19059934082657265,0.8144925572287834
0.84,0.19311065266910532,0.811477771909493
0.85,0.19556662116084159,0.809070624068029
0.86,0.197922247677164,0.8071225409245786
0.87,0.20009951561104505,0.8052048579125732
0.88,0.20203849054959122,0.8031014843927475
0.89,0.2037266465926022,0.8009886243110227
0.9,0.2051989217880604,0.7993530001363678
0.91,0.20646868321441686,0.7984401070822382
0.92,0.20746950160592584,0.797886424221505
0.93,0.20811704456621932,0.7971951273595427
0.9400000000000001,0.20840400185522373,0.7964216441662226
0.9500000000000001,0.20840676137009242,0.7961895126290661
0.96,0.208162945110146,0.796768569649252
0.97,0.2076128042054017,0.7977704538236295
0.98,0.20668849564372446,0.7987000086272004
0.99,0.20539624587004862,0.7995241022242077
1.0,0.20382783798134138,0.8008205163395483
1.01,0.20205065592299748,0.8029425645465844
1.02,0.20001478583599017,0.805474512763447
1.03,0.19765752451028132,0.8078105433981405
1.04,0.19501435230231687,0.8099510013065683
1.05,0.1921952054550396,0.812526222640415
1.06,0.1892575705285669,0.8157454998341154
1.07,0.18617860304637832,0.8192841529758959
1.08,0.18292645021700216,0.8226405495336234
1.09,0.17951891507451162,0.8255749448322838
1.1,0.1760669703688921,0.8287238720803239
1.11,0.1726606599813779,0.8325648257400434
1.12,0.16925300690870834,0.836535236918452
1.1300000000000001,0.1658009602260246,0.8398486993691374
1.1400000000000001,0.16237469547724642,0.8426722089743547
1.1500000000000001,0.15909445163957764,0.8459662388167064
1.16,0.1559828309201024,0.8496879731654411
1.17,0.152976185859291,0.8529989557978567
1.18,0.15008103857475455,0.8554607863595356
1.19,0.14738024452994944,0.8577102371581593
1.2,0.14494145171504058,0.860406312951692
1.21,0.1427413255271695,0.8631384203773764
1.22,0.1407414979987753,0.8652278979191987
1.23,0.13895583769806666,0.8665502686900101
1.24,0.13743431681212784,0.8677289264959551
1.25,0.13619972174106643,0.8690790217574568
1.26,0.1352203225358419,0.870143607010468
1.27,0.1345053499937731,0.8711222130425835
1.28,0.1340328038464566,0.871774012413283
1.29,0.13377504713794122,0.8717277522917085
1.3,0.13374844392422533,0.8713840329241856
1.31,0.1339682323506658,0.8712144865495665
1.32,0.13443309956374258,0.8713602285893243
1.33,0.13507940894464268,0.8710468335552862
1.34,0.13586574644461302,0.8697907965910083
1.35,0.13682611379933415,0.8683977593932163
1.36,0.13799775957527913,0.867612671482578
1.37,0.13932862763860535,0.8668606161980488
1.3800000000000001,0.14075300652057096,0.8653634002326956
1.3900000000000001,0.14226432730318428,0.8632803313280271
1.4000000000000001,0.14391212829995365,0.861491840107513
1.41,0.14569750304642856,0.8601231229862677
1.42,0.14756520558662758,0.8585944178782616
1.43,0.1494721352935227,0.8565396686381869
1.44,0.15142035488227368,0.8541936137696857
1.45,0.15342896270567866,0.8519352288131171
1.46,0.15549541458798158,0.8498501523886135
1.47,0.15760807356397136,0.8479517304145671
1.48,0.1597521029903993,0.8462093968775128
1.49,0.16187186716512705,0.8442145950507629
1.5,0.16392403814319365,0.8417597725919748
1.51,0.16594372706383212,0.839373492292405
1.52,0.16798025421318125,0.8376219164065903
1.53,0.1699791780263708,0.8361598867840646
1.54,0.17184673036195555,0.8343526815350293
1.55,0.1735524398913111,0.8321596047566566
1.56,0.17515706324567215,0.8302508514043836
1.57,0.17669609186057778,0.8290199013167775
1.58,0.178102424484594,0.8280792537942516
1.59,0.17929092445838327,0.8269171550800791
1.6,0.1802440997423102,0.8255316080583437
1.61,0.18101628250198315,0.8244324814000625
1.62,0.1816461661508535,0.8239673761170004
1.6300000000000001,0.1820923232165761,0.8238987861785305
1.6400000000000001,0.18229637938533028,0.8238591195064422
1.6500000000000001,0.18223885170322918,0.8237117158924789
1.6600000000000001,0.18194494207138132,0.8236195801854115
1.67,0.18146624159560187,0.8239404551793329
1.68,0.18083212958040606,0.8248173028429
1.69,0.1800119129411041,0.8259885555328301
1.7,0.17896962145484183,0.8270864415318168
1.71,0.17772187081266802,0.8280621192727459
1.72,0.1763206687631177,0.8291482058256031
1.73,0.17480628011639943,0.8305328845121829
1.74,0.1732313205305755,0.832431762691004
1.75,0.17157469906142309,0.8345546765339988
1.76,0.16979623089288381,0.8363230400868654
1.77,0.16793226246005397,0.8376867849833066
1.78,0.16608033627491348,0.8392886886806558
1.79,0.1642894386939755,0.8413423604375193
1.8,0.16255271936249688,0.8436280696315224
1.81,0.1608260139301485,0.8454475933966097
1.82,0.15913486123181178,0.8465953806669902
1.83,0.15758044816721203,0.8479112096046554
1.84,0.1562205525129713,0.8497769386378907
1.85,0.1550020257731113,0.8514985978066085
1.86,0.1539008151461979,0.8523588062213576
1.87,0.1529771786034157,0.8527086856096942
1.8800000000000001,0.15231002130625618,0.8534544453896544
1.8900000000000001,0.15190113987392295,0.8544293252698677
1.9000000000000001,0.15170493610323468,0.8548648739580417
1.9100000000000001,0.1517258242731368,0.8544497799959272
1.92,0.15201163980759658,0.8537263529365463
1.93,0.15260070241059448,0.8532200547473469
1.94,0.15348088782567781,0.8526392924504735
1.95,0.1546136713785358,0.8512784459028909
1.96,0.1560442288503522,0.8498116151257515
1.97,0.15775844205799783,0.8480556912525204
1.98,0.15976977952785748,0.8462836406430759
1.99,0.1620521802983066,0.8441381462550175
2.0,0.16455685082783714,0.8409536370806447
