N,E [H]
1,-107.46682834300748
2,-107.47533474402492
3,-107.48905303298285
4,-107.48905614348263
5,-107.50321238726603
6,-107.5121321748413
7,-107.51305335369781
8,-107.51373895700617
9,-107.51733314425067
10,-107.51747158076952
11,-107.51911540906468
12,-107.52097925209914
13,-107.524006404629
14,-107.52402314019803
15,-107.52548183870638
16,-107.53073116082757
17,-107.53081246780368
18,-107.53153162781075
19,-107.5353502918451
20,-107.53552949287028
21,-107.53620951262391
22,-107.5363103468007
23,-107.53783343022239
24,-107.53820884275288
25,-107.5382156665728
26,-107.54029868041732
27,-107.54121587198603
28,-107.54154661884432
29,-107.54272455570282
30,-107.54381721189539
31,-107.54435193835903
32,-107.54506115932446
33,-107.54539197528975
34,-107.54570389857179
35,-107.54742067772936
36,-107.54770698409114
37,-107.54842242308742
38,-107.54881550438778
39,-107.54939571465457
40,-107.54945551364816
41,-107.55005637313594
42,-107.55067014518652
43,-107.55169591392291
44,-107.55177540560067
45,-107.55179096373817
46,-107.55211148509326
47,-107.5527018243112
48,-107.55283905320168
49,-107.55351769032475
50,-107.55383827205179
51,-107.55467087617788
52,-107.55467599255688
53,-107.55468838686566
54,-107.55482225048333
55,-107.55484113294618
56,-107.55491943450731
57,-107.55503101501377
58,-107.55519312179334
59,-107.55567833297641
60,-107.5561662706828
61,-107.55676986108878
62,-107.55715715975718
63,-107.55779484243023
64,-107.55802707929028
65,-107.55865307040308
66,-107.55885732651961
67,-107.55926320621506
68,-107.5593256025345
69,-107.55938370023094
70,-107.55977889291309
71,-107.55981643637448
72,-107.55996094096845
73,-107.55996094835359
74,-107.55999185078416
75,-107.5600771168302
76,-107.56021941197226
77,-107.56025287332476
78,-107.56026762456028
79,-107.56055692888206
80,-107.56059473788794
81,-107.56140862559322
82,-107.56191755007671
83,-107.56215529102018
84,-107.56224478003254
85,-107.56244024580356
86,-107.56345156138609
87,-107.56363057217699
88,-107.56401335933225
89,-107.56421248510013
90,-107.56453734248302
91,-107.56458656574512
92,-107.56466550727711
93,-107.56506224938163
94,-107.56541161419231
95,-107.56590289961102
96,-107.56595072981784
97,-107.5661635167956
98,-107.5662012724267
99,-107.56628813631741
100,-107.56654544625466
101,-107.56684844236477
