N,E [H]
1,-14.488736706563039
2,-14.506021600194442
3,-14.519100927519577
4,-14.530382707620305
5,-14.530843136499794
6,-14.531467478974262
7,-14.533616010234395
8,-14.533624664154154
9,-14.533714062003423
10,-14.534406373442526
11,-14.53496346544991
12,-14.536246303631007
13,-14.536246339469638
14,-14.536264916574423
15,-14.536551912575636
16,-14.536674096659427
17,-14.538175702590936
18,-14.538455003344069
19,-14.538642708392373
20,-14.538674856212246
21,-14.53919776745144
22,-14.539690371554583
23,-14.539690417831476
24,-14.539741557663627
25,-14.539755462603052
26,-14.539799881368673
27,-14.539804262761336
28,-14.539825733254618
29,-14.539826210294834
30,-14.539839541764968
31,-14.539853624409659
32,-14.539853928271672
33,-14.540000050478694
34,-14.540153185376905
35,-14.540192485693284
36,-14.540207905717114
37,-14.540216889552655
38,-14.54025869983871
39,-14.540297945771224
40,-14.540334770959994
41,-14.54058178561893
42,-14.540582043514952
43,-14.540582138944186
44,-14.54058546533431
45,-14.540686882025108
46,-14.540711171521274
47,-14.540730569718956
48,-14.540749001491186
49,-14.540751189414324
50,-14.540756147364965
51,-14.540761309616798
