N,E [H]
1,-14.586738602499398
2,-14.627728595114748
3,-14.631961509662512
4,-14.633049304147036
5,-14.633142015062889
6,-14.633777674974997
7,-14.63412813594625
8,-14.63435499808844
9,-14.634681303643678
10,-14.63490808762621
11,-14.635292743095961
12,-14.635666838491789
13,-14.635799765711207
14,-14.636144800357368
15,-14.63620993418872
16,-14.636265401809853
17,-14.636568740643206
18,-14.636667278256557
19,-14.636786879764532
20,-14.636790456658046
21,-14.637102617485914
22,-14.637200405301966
23,-14.637210933411804
24,-14.637279498762503
25,-14.637347537680771
26,-14.637378025569179
27,-14.637398324732596
28,-14.637448623171545
29,-14.637518245436718
30,-14.637527872247484
31,-14.637566403679195
32,-14.637577754846038
33,-14.637620024326969
34,-14.637630570692277
35,-14.637635572716146
36,-14.637654736476781
37,-14.637664469253028
38,-14.637675951937846
39,-14.637685110888853
40,-14.637694542707118
41,-14.63770472597426
42,-14.637709405830948
43,-14.63771402061025
44,-14.637722070551819
45,-14.63773098664947
46,-14.637736074487108
47,-14.63773971001362
48,-14.637744027249887
49,-14.637748811344819
50,-14.637753711929157
51,-14.637761428795152
