t,S_00,S_01
0.0,0.7553623239719699,0.24463767602803047
0.01,0.746781592119746,0.25324230381489515
0.02,0.7380086285917861,0.2620121699756429
0.03,0.7292063593232783,0.27100475876060137
0.04,0.7200095606364211,0.2799876612398615
0.05,0.7109320498917702,0.2892124758300764
0.06,0.7016765869630369,0.29846368888809116
0.07,0.6922523473945797,0.3077326521699256
0.08,0.6830316219179676,0.31718452249141693
0.09,0.6735289057132032,0.32649698781253605
0.1,0.6641621087806435,0.33589655027118265
0.11,0.6548937565257706,0.3453075164005132
0.12,0.6454308029084312,0.35453133145227195
0.13,0.6362795032540667,0.3638456756624556
0.14,0.6271363673750089,0.3730146409272032
0.15,0.617953847219749,0.3819969200379339
0.16,0.6091291910235758,0.3910136008132391
0.17,0.6003049316071882,0.3997910314421098
0.18,0.5915687112926871,0.4083813327131649
0.19,0.5831954106625757,0.41694089067411483
0.2,0.5748568475828876,0.4252136791228825
0.21,0.5666656655398652,0.4332755481526505
0.22,0.5588486932212074,0.44126581648639945
0.23,0.5511241223168404,0.44895978926166785
0.24,0.5435342850988658,0.45639046982763604
0.25,0.5363165373500622,0.46371868427145496
0.26,0.5292745991862021,0.4707864536402993
0.27,0.5223542297454652,0.47755697740443276
0.28,0.5157820731108238,0.48420052419343673
0.29,0.5094439273812869,0.4906267100944297
0.3,0.5032051907087931,0.4967348187154176
0.31,0.49724263144058173,0.5026711537786498
0.32,0.49157135726617035,0.5084553833493759
0.33,0.4860417608969201,0.5139718519278025
0.34,0.4806488549583738,0.5192319956053367
0.35000000000000003,0.47555159166800104,0.5243777829097482
0.36,0.470671631810397,0.529359220129459
0.37,0.46588880120847675,0.5340896410164514
0.38,0.4612401366886729,0.5386202370698583
0.39,0.45684303862967324,0.5430690705884696
0.4,0.45261455531754924,0.5473849114366907
0.41000000000000003,0.4484564986233887,0.5515022029864247
0.42,0.4443838921041598,0.5554582787395715
0.43,0.4405037247787313,0.5593699453440817
0.44,0.4367495552659168,0.5632022643357645
0.45,0.4330357677633657,0.5669006598575094
0.46,0.4293506531837069,0.5704819453765182
0.47000000000000003,0.4257835726994689,0.5740532217987856
0.48,0.42231354438779206,0.5776221039983208
0.49,0.41883982218516136,0.5811165791056147
0.5,0.41532495863753915,0.5845307345807974
0.51,0.41182998953531746,0.58794870322012
0.52,0.40841665834064655,0.5914573560441059
0.53,0.4049804266299178,0.5949768814374214
0.54,0.4014394440908045,0.5984535821577538
0.55,0.3978227047913204,0.6019447690566107
0.56,0.39421885482792435,0.6055597650210435
0.5700000000000001,0.39061787298387574,0.6093135023036265
0.58,0.38686886666712883,0.6130697814132118
0.59,0.38295453015677794,0.6168392113740837
0.6,0.3789689135950112,0.6207373238082884
0.61,0.375001913779039,0.6248754178217807
0.62,0.3709045084895175,0.6291081208609759
0.63,0.366551442083857,0.6333236315548882
0.64,0.3620449793924154,0.637651253697394
0.65,0.3575231163729287,0.6422390418857424
0.66,0.3529539583315949,0.6470624211707061
0.67,0.3480897981786729,0.6518552894464508
0.68,0.342996532739735,0.6567106866568346
0.6900000000000001,0.3378716635972312,0.6618347224210254
0.7000000000000001,0.3327625418711132,0.6672784332164858
0.71,0.3273428802567682,0.6726645648443016
0.72,0.32165680223222265,0.6780608090603977
0.73,0.3159711788488963,0.6837435012102834
0.74,0.3103201005197767,0.6897345450580402
0.75,0.3043486550381366,0.6956035217519668
0.76,0.2981805431239599,0.7015029405874437
0.77,0.29211458264590684,0.7077362804843877
0.78,0.286001658588927,0.714095202104326
0.79,0.27957036715936573,0.720242320060167
0.8,0.27315221843853016,0.7265506007178989
0.81,0.26689433858089934,0.7331467624516294
0.8200000000000001,0.260404274830991,0.7395066145648389
0.8300000000000001,0.2538568727681424,0.7458360591721314
0.84,0.2475546516998435,0.7524480457856182
0.85,0.2411348508564995,0.7588297216757088
0.86,0.23465935470761368,0.765046710649899
0.87,0.228480392145212,0.7714826220446255
0.88,0.22226958157282628,0.7776508398229959
0.89,0.21609184235257234,0.7836156463628658
0.9,0.21026594934827808,0.7897383366662875
0.91,0.20441781851447136,0.7954509812034755
0.92,0.19874122588775203,0.8009965444651784
0.93,0.19341505306156995,0.8065568738763718
0.9400000000000001,0.1881180766545408,0.8116339523809353
0.9500000000000001,0.1831778117972972,0.816665940025238
0.96,0.17849476271721246,0.8214463330895666
0.97,0.1739390835055315,0.8257650969879207
0.98,0.16983703178125623,0.8300668464435148
0.99,0.1659023135689993,0.8338764490219228
1.0,0.16231260780440032,0.8374616368772303
1.01,0.15909982484798943,0.8408327332270323
1.02,0.15605123918438812,0.8436436888262625
1.03,0.15346833225233347,0.8463691448854144
1.04,0.15112876146859258,0.8486258566356494
1.05,0.14913723099198103,0.8506068008721417
1.06,0.14752673752780673,0.8523581789777246
1.07,0.14610676370982922,0.8535655858456742
1.08,0.14513402708597453,0.8547014221614206
1.09,0.14439320085406238,0.8553840728036974
1.1,0.14393795851138322,0.855756686898104
1.11,0.14387088090811642,0.8560334344068294
1.12,0.1439404948751389,0.8557639161752829
1.1300000000000001,0.1443516780325209,0.8554011335314549
1.1400000000000001,0.14503792153373607,0.8548404572105486
1.1500000000000001,0.14584199289049743,0.8538177617686772
1.16,0.14696941533204197,0.852815303828942
1.17,0.1482717266674784,0.8515531114483728
1.18,0.14968380307857632,0.8499588466825403
1.19,0.15136780957339563,0.8484550650308921
1.2,0.15315372812538172,0.846686461446736
1.21,0.1550015773289693,0.8446368105828206
1.22,0.15705670845969572,0.8427154848489857
1.23,0.15918343240746466,0.8406231133074945
1.24,0.16132903336195628,0.8382989563950284
1.25,0.1636174461888223,0.8361305141654352
1.26,0.1659536482141077,0.8338899125621023
1.27,0.16825221694486128,0.8313995728096388
1.28,0.1706241082147707,0.8290418633031639
1.29,0.17304342424317848,0.8267726290519962
1.3,0.1754095920222374,0.824308230123505
1.31,0.17776217615992332,0.8218407455986767
1.32,0.1801586745448502,0.8196025991395007
1.33,0.1825217948942003,0.8173186920671974
1.34,0.18480076398226433,0.8148499948348559
