t,S_00,S_01
1.4000000000000001,0.4998544581026942,0.4998544581026942
1.41,0.49988857843711665,0.49988857843711665
1.42,0.4999105114645066,0.4999105114645066
1.43,0.4999032351890753,0.4999032351890753
1.44,0.49986385741307543,0.49986385741307543
1.45,0.49981673705064816,0.49981673705064816
1.46,0.49981576458692606,0.49981576458692606
1.47,0.49984912431062267,0.49984912431062267
1.48,0.4998851385338349,0.4998851385338349
1.49,0.4999105075049647,0.4999105075049646
1.5,0.49992122447475007,0.49992122447475007
1.51,0.4999171833399501,0.49991718333995006
1.52,0.49989892512490997,0.4998989251249099
1.53,0.49986656614597236,0.4998665661459722
1.54,0.499820968774601,0.499820968774601
1.55,0.4997672337859858,0.4997672337859858
1.56,0.4997206113508012,0.49972061135080115
1.57,0.4997239142728861,0.49972391427288615
1.58,0.49984767533334046,0.49984767533334046
1.59,0.4999865357999258,0.49998653579992575
1.6,0.5000618542067663,0.5000618542067664
1.61,0.50005003393269,0.50005003393269
1.62,0.49996662177547135,0.4999666217754714
1.6300000000000001,0.4998490910782445,0.49984909107824443
1.6400000000000001,0.49973955928743585,0.4997395592874359
1.6500000000000001,0.49966906083207435,0.49966906083207446
1.6600000000000001,0.49964536722483743,0.49964536722483743
1.67,0.499646875475852,0.499646875475852
1.68,0.49976527263069637,0.49976527263069637
1.69,0.4999329863288561,0.4999329863288561
1.7,0.5000004547113703,0.5000004547113704
1.71,0.4999372900589175,0.49993729005891746
1.72,0.4997973130639104,0.49979731306391045
1.73,0.49966938330972,0.4996693833097201
1.74,0.49961914304518545,0.4996191430451857
1.75,0.4996293654888822,0.49962936548888237
1.76,0.4997516331761343,0.4997516331761344
1.77,0.4999316397455601,0.4999316397455602
1.78,0.49997651577343133,0.49997651577343133
1.79,0.4998669415964803,0.4998669415964805
1.8,0.4997061902966919,0.4997061902966921
1.81,0.49961928095740604,0.4996192809574062
1.82,0.4996215477101121,0.4996215477101123
1.83,0.49977749174869385,0.4997774917486939
1.84,0.4999348549178649,0.499934854917865
1.85,0.4999210510040743,0.4999210510040744
1.86,0.49976823955186195,0.4997682395518621
1.87,0.4996320566794179,0.49963205667941796
1.8800000000000001,0.49960840906180504,0.49960840906180526
1.8900000000000001,0.49980116424234,0.4998011642423401
1.9000000000000001,0.5000465544364141,0.5000465544364143
1.9100000000000001,0.5000801090617271,0.5000801090617274
1.92,0.4998933579779913,0.49989335797799145
1.93,0.49968534961699,0.49968534961699024
1.94,0.4996296343924001,0.4996296343924002
1.95,0.4997674126838344,0.49976741268383446
1.96,0.499966846475238,0.4999668464752382
1.97,0.4999918019252098,0.49999180192521003
1.98,0.49982661761492864,0.49982661761492875
1.99,0.4996598529616412,0.49965985296164156
2.0,0.4996342117222023,0.49963421172220257
