N,E [H]
1,-107.4575215794712
2,-107.45832370385759
3,-107.45850043951435
4,-107.45883137448727
5,-107.45912827061976
6,-107.45928363173947
7,-107.46098549938355
8,-107.46306625399335
9,-107.47920667904559
10,-107.48038048936132
11,-107.48103941355653
12,-107.48135162397026
13,-107.48172411757194
14,-107.48175804202391
15,-107.48181504030511
16,-107.48193527770515
17,-107.48578257637993
18,-107.48779327506517
19,-107.49818857069081
20,-107.49879054994598
21,-107.49884158720897
22,-107.49884162501681
23,-107.50370979104292
24,-107.50412656419975
25,-107.50430722260225
26,-107.50579464727608
27,-107.50591952652017
28,-107.50592458885119
29,-107.50641167881032
30,-107.50641176729702
31,-107.50644815263104
32,-107.50660717364309
33,-107.51079206038041
34,-107.51224598099456
35,-107.51259960813361
36,-107.51375968203638
37,-107.51384916615967
38,-107.51478411817438
39,-107.51709355606936
40,-107.5170985702859
41,-107.51710032888178
42,-107.51716062106111
43,-107.51799192234654
44,-107.51799621853135
45,-107.52340129810597
46,-107.52366427535745
47,-107.52370038289403
48,-107.52399172539475
49,-107.52409543817555
50,-107.52409679922474
51,-107.52434493050609
52,-107.5244378354464
53,-107.52453151572163
54,-107.52456805512583
55,-107.52479227627103
56,-107.52479516674119
57,-107.52584263632275
58,-107.52585934620201
59,-107.52630390374772
60,-107.52632169183822
61,-107.52632227589667
62,-107.5263412266608
63,-107.52765787437383
64,-107.52767486107996
65,-107.52814678529427
66,-107.53183483724744
67,-107.53199682483384
68,-107.5336830608326
69,-107.5338054168912
70,-107.5342878747817
71,-107.53428792307099
72,-107.53432762185676
73,-107.53546647467397
74,-107.53547893171593
75,-107.53554516598585
76,-107.5355461369454
77,-107.54282239174185
78,-107.54282241694297
79,-107.54283412154946
80,-107.5430739270372
81,-107.54363574923785
82,-107.54366381666154
83,-107.54433311001374
84,-107.54460598357458
85,-107.54540416330542
86,-107.54549727117116
87,-107.54563602863915
88,-107.54563749966772
89,-107.54564610943757
90,-107.54569989953697
91,-107.54689821754137
92,-107.54697967618543
93,-107.54701040176667
94,-107.55071490488638
95,-107.55135853487872
96,-107.55136693501925
97,-107.55144127692513
98,-107.55155785890527
99,-107.55161208556483
100,-107.55187834608951
101,-107.55188531147502
