N,E [H]
1,-195.97962654616677
2,-196.0330521042037
3,-196.03561465498345
4,-196.04149653510746
5,-196.04337836548274
6,-196.04341013211544
7,-196.0439633820085
8,-196.04413472190973
9,-196.04430369559046
10,-196.04486482254322
11,-196.04580525933306
12,-196.04597540982664
13,-196.04622208206695
14,-196.04635118258378
15,-196.04638921912962
16,-196.04645012537853
17,-196.0466089717259
18,-196.0469747157128
19,-196.0471702142924
20,-196.0473514167468
21,-196.0473583708522
22,-196.0474834430653
23,-196.04752922312895
24,-196.04780152458997
25,-196.0480257093057
26,-196.04808968548684
27,-196.04809896973902
28,-196.04815825275992
29,-196.04822742348196
30,-196.0483139450686
31,-196.048324097114
32,-196.04839265633655
33,-196.0484479114304
34,-196.04849061899688
35,-196.04849685635085
36,-196.04853470235517
37,-196.0485459367236
38,-196.04855703941732
39,-196.04855760003454
40,-196.0485653385511
41,-196.04857526490167
42,-196.04858008221908
43,-196.04858586079803
44,-196.04858718541854
45,-196.04858810133163
46,-196.04859436704356
47,-196.0485965186661
48,-196.0485973734429
49,-196.0485995544241
50,-196.04861011840455
51,-196.04861249575833
