N,E [H]
1,-107.28783611115256
2,-107.29745242601544
3,-107.29767798350736
4,-107.29780813098216
5,-107.3037150795462
6,-107.30381808504457
7,-107.30408008562748
8,-107.30556286605047
9,-107.30865310830063
10,-107.30919763682724
11,-107.3097418563751
12,-107.30974370146309
13,-107.31036268714439
14,-107.31037184134408
15,-107.31051646203956
16,-107.3105796195799
17,-107.31084711510803
18,-107.31272248474075
19,-107.31362782080404
20,-107.31377360635099
21,-107.31402259711601
22,-107.31411298212858
23,-107.31570056768427
24,-107.3159599001814
25,-107.31758283283143
26,-107.31943260489852
27,-107.3194673276188
28,-107.31946749019482
29,-107.32014970659516
30,-107.32015020378091
31,-107.32019164717671
32,-107.32035202136997
33,-107.32084202393413
34,-107.32199959116971
35,-107.32414145450758
36,-107.32776274604873
37,-107.32836469207415
38,-107.3291031203305
39,-107.32947927973063
40,-107.3294837029959
41,-107.32968687931091
42,-107.32971746485998
43,-107.32992279635056
44,-107.32992757264964
45,-107.3301928019823
46,-107.33029833312419
47,-107.33037848672176
48,-107.33038004970665
49,-107.33057359088242
50,-107.33057880866144
51,-107.33077504340638
52,-107.33078134837051
53,-107.33081302737666
54,-107.3308279133275
55,-107.33124760906882
56,-107.33144580269457
57,-107.33297045626533
58,-107.3330619773937
59,-107.33388886727442
60,-107.33394729410968
61,-107.33407487091235
62,-107.33424493496517
63,-107.3359530115138
64,-107.33600259844972
65,-107.33612066010701
66,-107.336185600815
67,-107.33742583487428
68,-107.3374615299123
69,-107.33746244400992
70,-107.33866255473016
71,-107.33867811575992
72,-107.33869394713813
73,-107.33884780058439
74,-107.339697370879
75,-107.33970916314894
76,-107.3397257141594
77,-107.33977978959284
78,-107.3397869550896
79,-107.33978826663953
80,-107.33987075938681
81,-107.34063794600152
82,-107.34089036831567
83,-107.34145039884238
84,-107.34148009712858
85,-107.34153933058552
86,-107.3415409120458
87,-107.3415666677186
88,-107.34156669119302
89,-107.34159104669564
90,-107.34205103974458
91,-107.342265462281
92,-107.34230113890135
93,-107.34231591413688
94,-107.34282668225643
95,-107.3429647683243
96,-107.34365859807903
97,-107.34370977102142
98,-107.34371280183169
99,-107.34372073714327
100,-107.34409196121645
101,-107.3440929461564
