t,S_00,S_01
1.31,0.6848880350889026,0.31525170828011395
1.32,0.6885545948861052,0.3115275369618674
1.33,0.6920815584235159,0.3079823129446092
1.34,0.6954814533762755,0.3045676766661094
1.35,0.6987179649131101,0.30130070293164296
1.36,0.7018415870838522,0.2981500968549753
1.37,0.7048522272635313,0.2951501595124856
1.3800000000000001,0.7076906132830255,0.2922201747913074
1.3900000000000001,0.7105419768269106,0.2894690448941443
1.4000000000000001,0.7130898741800846,0.2867200736348983
1.41,0.7158426760034183,0.2841908993909606
1.42,0.7181127035296426,0.2815907612151011
1.43,0.7208014987029883,0.2792449966004281
1.44,0.7228527860270377,0.27677370270042123
1.45,0.7254565845531012,0.2745587904071133
1.46,0.7274150141008149,0.2722140317997042
1.47,0.7298481295973159,0.27006182273603685
1.48,0.731872637403546,0.26784377867178844
1.49,0.7340416436106914,0.2656900589692857
1.5,0.7362566716914192,0.2635825948394682
1.51,0.7381493020856347,0.2613896628728571
1.52,0.7405659650904045,0.2593506322922833
1.53,0.7423218158074071,0.2571184563689371
1.54,0.7448029141979924,0.25507561900150627
1.55,0.7466553468911161,0.2528315279091839
1.56,0.7490143985697155,0.2506997937588901
1.57,0.7511544748479101,0.24846334406784049
1.58,0.7533031754859637,0.2461852754413416
1.59,0.7557854157832666,0.2439501257893525
1.6,0.7577938273338609,0.24151423856136428
1.61,0.7605246227299219,0.2392414019198058
1.62,0.7625701221361998,0.23667865109413308
1.6300000000000001,0.7653872228992152,0.23430776531045888
1.6400000000000001,0.7676167173543983,0.23165535863827483
1.6500000000000001,0.7704147313083755,0.2291440287830911
1.6600000000000001,0.7728906414410794,0.22642930596797514
1.67,0.7756429182765061,0.22376635363328973
1.68,0.778346650721616,0.2210026966825242
1.69,0.781077484371615,0.21820646646384967
1.7,0.7839437666967476,0.21539842210077748
1.71,0.7866894161698925,0.21250835161696535
1.72,0.7896366549202618,0.2096601992465479
1.73,0.7924235610544782,0.20672947653032867
1.74,0.7953650184269186,0.20385004042352645
1.75,0.7982070074042475,0.20094296399292602
1.76,0.8010509103387218,0.19804660580410935
1.77,0.8039477848236705,0.19523495569340432
1.78,0.8066080359696954,0.19234790089301748
1.79,0.8095234794375545,0.18969490866712116
1.8,0.8119608935222927,0.18687795248370728
1.81,0.8147752663607445,0.1844071341141166
1.82,0.8170541274721754,0.18178703461117832
1.83,0.8195422137780459,0.1794660021906297
1.84,0.8217813461549672,0.17721218551344786
1.85,0.8237520643982637,0.1750254980342495
1.86,0.8258705203306269,0.17318662939860968
1.87,0.8274528969390602,0.17130611018617084
1.8800000000000001,0.8290868636514113,0.16975912680821068
1.8900000000000001,0.8305273195333169,0.16842513973240059
1.9000000000000001,0.8315037685245799,0.1671541577618299
1.9100000000000001,0.8325587428495644,0.1662955050373136
1.92,0.8332415654031848,0.16559572918119406
1.93,0.8335445599549886,0.16506155493572738
1.94,0.8338582550544129,0.1649416218451098
1.95,0.8337791231734615,0.1650051698505695
1.96,0.8333012528330767,0.16525476504688247
1.97,0.83281126507246,0.1659245258977606
1.98,0.8319430073873707,0.16680159567122482
1.99,0.8306506488489884,0.167857662697741
2.0,0.8292349432873125,0.16926245837456164
