N,E [H]
1,-14.637135095262504
2,-14.643368123892188
3,-14.64712433126582
4,-14.651432698706746
5,-14.652839906516247
6,-14.654375668759057
7,-14.65537376720567
8,-14.656109685542129
9,-14.656894057314084
10,-14.657068794422276
11,-14.657128927518595
12,-14.657326058836375
13,-14.660013779318922
14,-14.66001945486655
15,-14.660960399430472
16,-14.661003535357837
17,-14.661123148779739
18,-14.661462419031048
19,-14.661488456529044
20,-14.661732642148365
21,-14.663077493292306
22,-14.663360080255552
23,-14.663624009536417
24,-14.66364116039743
25,-14.663659351969843
26,-14.663794382763257
27,-14.663806632388974
28,-14.663847607119065
29,-14.663853702031837
30,-14.66385535329555
31,-14.663856002739749
32,-14.663883390923514
33,-14.664000604921211
34,-14.664030206452543
35,-14.664036884994598
36,-14.664070901970234
37,-14.664100507233597
38,-14.664125002033446
39,-14.66418987069784
40,-14.664189904330478
41,-14.664206651759235
42,-14.664212727740043
43,-14.66421775779783
44,-14.664218056828169
45,-14.664218151977563
46,-14.664222330760099
47,-14.66424645520901
48,-14.664248817417201
49,-14.664261967756586
50,-14.66427689055879
51,-14.66427689067386
