N,E [H]
1,-147.4720899691437
2,-147.48025883006622
3,-147.61973368396107
4,-147.6198706806376
5,-147.6202296402232
6,-147.63753862128286
7,-147.63803540418445
8,-147.63811389556474
9,-147.63827243151312
10,-147.6393640564619
11,-147.64008160893437
12,-147.64182522522734
13,-147.64252678413007
14,-147.64333251321173
15,-147.64344840797747
16,-147.64388107069558
17,-147.64784190908577
18,-147.64805157200303
19,-147.6481045819111
20,-147.65068858111928
21,-147.65086665561924
22,-147.6514583471269
23,-147.6517785271881
24,-147.65196395972387
25,-147.65273883359197
26,-147.6532295771244
27,-147.65376475868175
28,-147.65398819101603
29,-147.65515317985614
30,-147.6555092226626
31,-147.65575964424454
32,-147.65654924196664
33,-147.65688953985125
34,-147.65695099779688
35,-147.6581974630196
36,-147.65853959426963
37,-147.6587650860785
38,-147.65972358562374
39,-147.6597429786438
40,-147.65981832754213
41,-147.66006141458138
42,-147.66018298391904
43,-147.66245933226506
44,-147.66246674869365
45,-147.66255586691483
46,-147.66272436339352
47,-147.66355280639772
48,-147.663603393697
49,-147.6653175214241
50,-147.66592259615982
51,-147.66600417940919
52,-147.6661823587812
53,-147.66629917381331
54,-147.6670766855332
55,-147.66830759487632
56,-147.66834546288763
57,-147.66917920634938
58,-147.66950775976323
59,-147.66990998227675
60,-147.66992044111197
61,-147.67014248129863
62,-147.67014345979203
63,-147.67037820006607
64,-147.67275484764434
65,-147.6728211278982
66,-147.67284199703192
67,-147.67949132328897
68,-147.67968030831008
69,-147.6798325263821
70,-147.6799320600393
71,-147.68056273049083
72,-147.68084061170353
73,-147.68147063935186
74,-147.6814988057072
75,-147.68194591012698
76,-147.6819892276426
77,-147.68216977346296
78,-147.6823883300323
79,-147.68355300993105
80,-147.6835807789508
81,-147.68374486284605
82,-147.68376968570115
83,-147.68378208057038
84,-147.68383379534086
85,-147.6838560418463
86,-147.68409710509246
87,-147.68414879170004
88,-147.68432704060274
89,-147.68436408437566
90,-147.6844714976601
91,-147.68451963501013
92,-147.68461046944898
93,-147.68522061052522
94,-147.68547815077883
95,-147.6869447567075
96,-147.68722487105683
97,-147.68722863369047
98,-147.6872869566984
99,-147.68747951891214
100,-147.6874805107195
101,-147.68750603685592
