N,E [H]
1,-14.628399149261405
2,-14.639067793789065
3,-14.641108728727382
4,-14.646126398804501
5,-14.647055517820057
6,-14.650755359394205
7,-14.652350695391307
8,-14.653547232090366
9,-14.65563590840255
10,-14.655686476333571
11,-14.656827366918439
12,-14.657193962005206
13,-14.657207224378995
14,-14.657546453426416
15,-14.65791266712364
16,-14.658091377335834
17,-14.65810379603077
18,-14.65822480674704
19,-14.65822485614512
20,-14.65825230364479
21,-14.658420461915194
22,-14.65844046123144
23,-14.658444438111202
24,-14.65854651294872
25,-14.658601665286593
26,-14.658663366164976
27,-14.658864418941059
28,-14.65916896306659
29,-14.659253630452975
30,-14.659255789401296
31,-14.659272074204377
32,-14.659332208370582
33,-14.659441243664137
34,-14.659452936304698
35,-14.659495540786795
36,-14.65951408331276
37,-14.65952371196871
38,-14.659524810110492
39,-14.659534651206528
40,-14.659537188728748
41,-14.65955153205921
42,-14.659553326748346
43,-14.65955615793007
44,-14.659558469370713
45,-14.659587380710702
46,-14.659591376951239
47,-14.659615613944023
48,-14.659625411585033
49,-14.659630064768574
50,-14.65963057538088
51,-14.65963362557453
