N,E [H]
1,-15.559838435400858
2,-15.562299810671687
3,-15.566116160972673
4,-15.567518835519804
5,-15.57000454107765
6,-15.570832009571399
7,-15.57184183320038
8,-15.572534413376186
9,-15.573302569623845
10,-15.57533022579179
11,-15.575634971936807
12,-15.576602548303002
13,-15.577031827676066
14,-15.577894495493519
15,-15.578676807166701
16,-15.57893468846989
17,-15.579550809427094
18,-15.579785623765918
19,-15.580568322112146
20,-15.580817519043057
21,-15.581308344889777
22,-15.581727537009064
23,-15.581738541797709
24,-15.581967351831347
25,-15.582025206722719
26,-15.582405447709164
27,-15.583131164530782
28,-15.583363568354487
29,-15.583514711100946
30,-15.58379489425583
31,-15.584198533245175
32,-15.584280666869422
33,-15.58453056082759
34,-15.584777931930091
35,-15.584887271445307
36,-15.584948837921853
37,-15.585012936696959
38,-15.585233652099314
39,-15.585429615802285
40,-15.585644363293062
41,-15.585732918241352
42,-15.585790981279995
43,-15.585954026760007
44,-15.586068411574468
45,-15.586230334959913
46,-15.586343199847516
47,-15.586452192099218
48,-15.586601981400191
49,-15.586686674600742
50,-15.586823373908837
51,-15.58691860279326
